"TCGA-CC-A7IH"	"TCGA-DD-A3A9"	"TCGA-CC-A5UE"	"TCGA-BC-A3KF"	"TCGA-DD-A3A6"	"TCGA-DD-AACO"	"TCGA-ED-A7XP"	"TCGA-DD-A39V"	"TCGA-BC-A10T"	"TCGA-DD-AACQ"	"TCGA-ZP-A9D4"	"TCGA-BC-A69I"	"TCGA-BC-A216"	"TCGA-YA-A8S7"	"TCGA-NI-A8LF"	"TCGA-FV-A23B"	"TCGA-DD-AAEI"	"TCGA-K7-A5RG"	"TCGA-WQ-A9G7"	"TCGA-G3-A7M8"	"TCGA-DD-A4NO"	"TCGA-BC-A69H"	"TCGA-FV-A495"	"TCGA-ED-A82E"	"TCGA-DD-AACC"	"TCGA-2Y-A9H3"	"TCGA-ZS-A9CG"	"TCGA-BC-A10W"	"TCGA-DD-A4NI"	"TCGA-KR-A7K2"	"TCGA-CC-A7II"	"TCGA-G3-A3CK"	"TCGA-CC-5263"	"TCGA-EP-A3JL"	"TCGA-DD-A4NR"	"TCGA-5R-AAAM"	"TCGA-DD-A39Z"	"TCGA-G3-A3CI"	"TCGA-UB-A7MB"	"TCGA-DD-AACA"	"TCGA-2Y-A9GX"	"TCGA-DD-A1ED"	"TCGA-DD-A4NA"	"TCGA-ZS-A9CE"	"TCGA-DD-AAC9"	"TCGA-DD-AAW0"	"TCGA-DD-A4NQ"	"TCGA-UB-A7MA"	"TCGA-EP-A2KC"	"TCGA-DD-A1EB"	"TCGA-DD-A3A3"	"TCGA-FV-A3I0"	"TCGA-UB-A7MC"	"TCGA-DD-A1EI"	"TCGA-K7-A6G5"	"TCGA-ZP-A9CV"	"TCGA-DD-AAVV"	"TCGA-DD-AAVS"	"TCGA-RG-A7D4"	"TCGA-DD-AADI"	"TCGA-KR-A7K8"	"TCGA-DD-A1EK"	"TCGA-DD-A118"	"TCGA-FV-A4ZP"	"TCGA-DD-A1EJ"	"TCGA-2Y-A9GS"	"TCGA-DD-A73C"	"TCGA-2Y-A9GU"	"TCGA-G3-AAV5"	"TCGA-RC-A6M4"	"TCGA-G3-AAV3"	"TCGA-DD-AAEA"	"TCGA-DD-AAED"	"TCGA-DD-A11D"	"TCGA-DD-AA3A"	"TCGA-DD-A1EH"	"TCGA-LG-A9QD"	"TCGA-BC-A10X"	"TCGA-DD-AAW1"	"TCGA-G3-A25Z"	"TCGA-2Y-A9H4"	"TCGA-DD-A4NF"	"TCGA-DD-AAW2"	"TCGA-WX-AA44"	"TCGA-G3-AAV7"	"TCGA-DD-A1EL"	"TCGA-ED-A459"	"TCGA-DD-A4NE"	"TCGA-2Y-A9H0"	"TCGA-G3-A5SM"	"TCGA-DD-AADL"	"TCGA-2Y-A9GZ"	"TCGA-DD-A3A2"	"TCGA-G3-A5SK"	"TCGA-XR-A8TD"	"TCGA-EP-A2KA"	"TCGA-3K-AAZ8"	"TCGA-CC-5260"	"TCGA-CC-A1HT"	"TCGA-BC-A110"	"TCGA-DD-A11C"	"TCGA-DD-AAD2"	"TCGA-DD-AAVX"	"TCGA-DD-AAVW"	"TCGA-DD-A73E"	"TCGA-G3-A5SJ"	"TCGA-CC-A3M9"	"TCGA-MI-A75C"	"TCGA-ED-A66Y"	"TCGA-DD-AADG"	"TCGA-DD-AAE9"	"TCGA-CC-A9FW"	"TCGA-BC-4072"	"TCGA-KR-A7K7"	"TCGA-CC-A3MB"	"TCGA-G3-AAUZ"	"TCGA-MI-A75G"	"TCGA-G3-A7M5"	"TCGA-DD-AAVU"	"TCGA-EP-A26S"	"TCGA-DD-A3A8"	"TCGA-DD-A4NG"	"TCGA-CC-A5UC"	"TCGA-DD-A73D"	"TCGA-DD-A4NV"	"TCGA-CC-A123"	"TCGA-ED-A5KG"	"TCGA-BC-A10Z"	"TCGA-DD-AACP"	"TCGA-ED-A7XO"	"TCGA-FV-A2QQ"	"TCGA-BC-A3KG"	"TCGA-RC-A7SH"	"TCGA-DD-AACJ"	"TCGA-DD-AAVP"	"TCGA-DD-AACL"	"TCGA-MR-A8JO"	"TCGA-G3-A7M7"	"TCGA-2Y-A9HB"	"TCGA-RC-A6M3"	"TCGA-DD-AADF"	"TCGA-DD-AAE0"	"TCGA-DD-A39Y"	"TCGA-DD-AAD0"	"TCGA-BD-A3EP"	"TCGA-DD-A119"	"TCGA-2Y-A9GY"	"TCGA-BC-A10R"	"TCGA-G3-A25X"	"TCGA-CC-A8HT"	"TCGA-DD-AACF"	"TCGA-DD-AAVZ"	"TCGA-CC-A3MA"	"TCGA-DD-AAVR"	"TCGA-DD-A3A1"	"TCGA-FV-A3I1"	"TCGA-DD-A113"	"TCGA-G3-AAV1"	"TCGA-2Y-A9H7"	"TCGA-2Y-A9H5"	"TCGA-DD-A73G"	"TCGA-2V-A95S"	"TCGA-DD-AADQ"	"TCGA-DD-AACZ"	"TCGA-DD-A3A4"	"TCGA-MI-A75H"	"TCGA-DD-A3A5"	"TCGA-DD-AACG"	"TCGA-CC-A7IJ"	"TCGA-MI-A75I"	"TCGA-WX-AA47"	"TCGA-DD-AAW3"	"TCGA-CC-5262"	"TCGA-BC-A5W4"	"TCGA-DD-AAE4"	"TCGA-G3-A3CH"	"TCGA-DD-AADU"	"TCGA-2Y-A9GV"	"TCGA-DD-AAVQ"	"TCGA-DD-A11B"	"TCGA-2Y-A9H1"	"TCGA-UB-A7MD"	"TCGA-ED-A7PY"	"TCGA-ZS-A9CD"	"TCGA-GJ-A9DB"	"TCGA-DD-A4NH"	"TCGA-BC-A8YO"	"TCGA-G3-A6UC"	"TCGA-ED-A97K"	"TCGA-DD-AADO"	"TCGA-DD-AAD5"	"TCGA-DD-A4NP"	"TCGA-DD-A4NB"	"TCGA-DD-A73B"	"TCGA-DD-AAE3"	"TCGA-UB-A7MF"	"TCGA-DD-AAE6"	"TCGA-DD-A1EA"	"TCGA-DD-AACI"	"TCGA-BW-A5NP"	"TCGA-DD-AAEH"	"TCGA-GJ-A3OU"	"TCGA-UB-A7ME"	"TCGA-2Y-A9H2"	"TCGA-DD-A4ND"	"TCGA-G3-A25U"	"TCGA-ED-A66X"	"TCGA-DD-AAVY"	"TCGA-BC-4073"	"TCGA-DD-AAD6"	"TCGA-5C-A9VG"	"TCGA-4R-AA8I"	"TCGA-DD-AACW"	"TCGA-ED-A7PX"	"TCGA-DD-A1EG"	"TCGA-G3-A25V"	"TCGA-2Y-A9GT"	"TCGA-EP-A3RK"	"TCGA-CC-A7IE"	"TCGA-HP-A5N0"	"TCGA-LG-A9QC"	"TCGA-G3-A25Y"	"TCGA-UB-AA0U"	"TCGA-O8-A75V"	"TCGA-RC-A7SK"	"TCGA-MR-A520"	"TCGA-2Y-A9HA"	"TCGA-DD-AACV"	"TCGA-CC-A7IK"	"TCGA-DD-A4NL"	"TCGA-WQ-AB4B"	"TCGA-DD-AADP"	"TCGA-BD-A2L6"	"TCGA-DD-AAEG"	"TCGA-DD-AACH"	"TCGA-FV-A4ZQ"	"TCGA-DD-AACE"	"TCGA-BC-A217"	"TCGA-XR-A8TC"	"TCGA-ED-A8O6"	"TCGA-DD-AADJ"	"TCGA-RC-A6M5"	"TCGA-CC-A8HU"	"TCGA-G3-A7M6"	"TCGA-DD-AACN"	"TCGA-ZP-A9D0"	"TCGA-DD-AADW"	"TCGA-DD-A114"	"TCGA-CC-A8HS"	"TCGA-DD-A39W"	"TCGA-K7-A5RF"	"TCGA-CC-A9FV"	"TCGA-ES-A2HT"	"TCGA-G3-A3CJ"	"TCGA-CC-5258"	"TCGA-DD-AACT"	"TCGA-RC-A7S9"	"TCGA-RC-A7SB"	"TCGA-ED-A627"	"TCGA-2Y-A9GW"	"TCGA-CC-A9FS"	"TCGA-G3-A5SL"	"TCGA-ZP-A9D2"	"TCGA-DD-AAD1"	"TCGA-CC-A7IG"	"TCGA-BC-A10U"	"TCGA-DD-AAE1"	"TCGA-DD-AAC8"	"TCGA-DD-AAEB"	"TCGA-CC-A7IF"	"TCGA-ZP-A9D1"	"TCGA-DD-A73F"	"TCGA-CC-A3MC"	"TCGA-G3-A5SI"	"TCGA-DD-A73A"	"TCGA-DD-AAE2"	"TCGA-DD-AACB"	"TCGA-G3-AAV0"	"TCGA-BW-A5NO"	"TCGA-DD-A4NN"	"TCGA-WJ-A86L"	"TCGA-2Y-A9H8"	"TCGA-5R-AA1D"	"TCGA-EP-A2KB"	"TCGA-QA-A7B7"	"TCGA-FV-A496"	"TCGA-5C-AAPD"	"TCGA-DD-AAEK"	"TCGA-CC-A7IL"	"TCGA-DD-AADY"	"TCGA-G3-A25T"	"TCGA-NI-A4U2"	"TCGA-WX-AA46"	"TCGA-DD-AACS"	"TCGA-ZP-A9CZ"	"TCGA-DD-AADK"	"TCGA-DD-AAD8"	"TCGA-FV-A2QR"	"TCGA-CC-5261"	"TCGA-DD-AAD3"	"TCGA-G3-AAV4"	"TCGA-DD-AACY"	"TCGA-HP-A5MZ"	"TCGA-DD-A1EC"	"TCGA-5R-AA1C"	"TCGA-BC-A112"	"TCGA-KR-A7K0"	"TCGA-DD-AADS"	"TCGA-K7-AAU7"	"TCGA-DD-A4NS"	"TCGA-DD-A115"	"TCGA-G3-AAV2"	"TCGA-DD-AADA"	"TCGA-MI-A75E"	"TCGA-DD-A3A7"	"TCGA-DD-A1EF"	"TCGA-DD-A11A"	"TCGA-DD-AAEE"	"TCGA-XR-A8TF"	"TCGA-ES-A2HS"	"TCGA-BW-A5NQ"	"TCGA-RC-A7SF"	"TCGA-PD-A5DF"	"TCGA-DD-AADV"	"TCGA-DD-AAE7"	"TCGA-DD-AACU"	"TCGA-DD-A39X"	"TCGA-ED-A4XI"	"TCGA-2Y-A9H9"	"TCGA-BC-A10Q"	"TCGA-G3-A7M9"	"TCGA-DD-AACD"	"TCGA-DD-AADR"	"TCGA-ED-A8O5"	"TCGA-DD-AACX"	"TCGA-5C-A9VH"	"TCGA-DD-A116"	"TCGA-GJ-A6C0"	"TCGA-DD-AACK"	"TCGA-ZS-A9CF"	"TCGA-EP-A12J"	"TCGA-G3-AAV6"	"TCGA-CC-5264"	"TCGA-DD-AADN"	"TCGA-UB-AA0V"	"TCGA-G3-A25S"	"TCGA-XR-A8TG"	"TCGA-DD-AADC"	"TCGA-ED-A7PZ"	"TCGA-DD-AADB"	"TCGA-CC-A9FU"	"TCGA-DD-AADD"	"TCGA-DD-A1EE"	"TCGA-2Y-A9H6"	"TCGA-CC-5259"	"TCGA-BC-A10Y"	"TCGA-DD-AADM"	"TCGA-CC-A8HV"	"TCGA-XR-A8TE"	"TCGA-ZP-A9CY"	"TCGA-BC-A10S"	"TCGA-RC-A6M6"	"TCGA-CC-A5UD"	"TCGA-LG-A6GG"
"ZNF80"	0.399738187225759	0	0.635613125693606	0.763305278459363	0	0	0.753047831599222	0	0	0	0	0.554281903451767	3.02140735061165	1.08668141644241	1.69842068947136	1.90257880606351	0	4.35554902392302	0.592839610202498	0	0.466702594762805	0	0.570403754120035	0	2.03348614459797	1.52456809103221	0	1.10518452651314	2.57052634047894	0	0.423889926808972	0.357798361075981	1.2764396755555	2.33745987714387	2.77381900272947	1.02839806726185	0	1.29482321482661	0.377187590330515	0	2.57266796640746	1.35308569216501	1.46101009022346	0	0.696374654512261	1.45731966114744	0.614669332860154	0	0.421079178266927	0.794500415183362	0	0.762898837608049	0	1.08985973455453	0.86625820999181	1.94779352141601	1.08427462808538	1.17956789110118	3.00358095782	0	2.6484362678689	0	0	0	0.818437858331252	1.1934187794817	0.774930253862451	1.44092404725355	0.653295567192991	0	3.34939624145841	3.23140238055983	1.04304167714149	1.44778509698848	0	0.333273202331051	2.09825004586319	0.428599029936404	0.46131381270035	0.424017497182341	0.660891927942014	0.758870507668535	0	2.18465911268537	1.19353532917962	0.692451706987738	0	0.449701395872465	2.74036388733137	0.697920153341287	0	1.09454356129188	0	3.0382570200995	3.52467668930104	2.5953915121489	0.972366574135852	1.11977147151844	1.48492559986987	0.832171681618088	0	2.37152555437604	1.46667431095989	1.31516269880719	0	3.30099306264793	1.67273422776777	1.09050710913104	0.445591915805271	0.781201538239508	0.743926277467063	1.18015877326507	2.62453455801687	2.26179185089478	1.38099419588801	0.640792815249749	0	1.07829725492507	0	0	0	0	0.5996369925289	1.21323609744506	0.927376363975797	0	3.01674771338841	0.610932762216646	0	0.968087462432233	1.52010692190528	1.55548335169149	0	0.378524596122586	0.724814796086102	0.731040082127459	1.25666779039121	0.567101248307769	0.929513495724305	2.21988714567584	0.605274600260645	0.818224404675318	0	0.758008382840802	2.12882812238587	0	2.82204622612526	0.428154539861108	0.4390812738543	1.80190551192423	0.812830001061902	0.511584791760449	0.341354611180192	1.07162377842629	0.538004587147668	1.42684971072786	1.93757514842509	0.541858884142531	0.444155774605731	1.2295487655768	0	2.49240409457606	0.577684958689962	2.49912801430661	0	1.94500489525652	1.15226922639032	2.02116950545371	2.9977363909387	1.55894387640439	0	0	1.04113805971871	0	0	0.804162838026317	0	1.90022631558987	1.80764419552108	0.434927022338551	2.48569636555177	0.446589733457349	0	1.36286934150437	1.62387028786636	0.944532343151085	2.20492603015897	0	1.48193251668964	1.80778450582106	0.911003690556426	0.709911369134474	0.483054209451601	0	0	3.02904370175675	0	1.7071984358647	1.81622847623514	0.668976862676921	2.05416611630266	2.00246394324611	2.12709527471355	1.23713092307894	1.9356883685999	0.752226242302437	1.74844185321666	0	2.404508626314	0	0	2.02602483851157	0	0.952980638086483	0.67719295948673	1.44931326800464	3.16512354601256	1.94759073317108	2.59634185405062	0	0	1.31464772170689	0.731040082127459	0.459285372388329	0.67368725405666	0	1.21805042851855	1.57827398063812	0.785536834969091	1.09228519215893	0	0.839761180346292	1.09228519215893	0	0	2.4099869591088	0	1.22946450182013	0	0.452059683592186	1.12970882159256	0	0.718171681188923	3.51573358397668	2.2225783869396	0.487966838509244	0.567872826836008	1.64576977462123	1.26154625786884	0.459408427491313	2.48040546945726	1.89156152889571	0	0	0.87120594714554	0.807664781146841	1.01178145598386	0	3.56575589116808	1.76168287040674	1.05974314901845	0.739402931828557	1.01807180214567	2.28476245081036	0.430691777911718	0.645487291970447	0.665890484729255	0.443092927616105	1.27922057331954	0.541123201705357	0.812142872531429	3.84608016671348	0	0	0.6087685318281	1.95181359353874	0	0.682403653196916	1.16779462190274	0.391465898872057	1.07813342708142	2.32378339447026	1.73285188126082	0.662194001959088	1.10703171826307	0.487966838509244	0.911314416007884	2.63226812193482	0.395676402701647	0	0.35383305361653	0	1.01188662589846	0	0.950782109467142	1.44618696521404	1.71253760893987	0	1.93457922041879	0	0	0.881627846950402	1.6716604328687	2.24664289374611	1.46704929649338	0.421079178266927	0.856205179784488	2.13962861731749	0.68490086916257	3.0325172318865	0	0	2.13126468473016	0	0	2.08002411934466	0	0.71713110248961	1.76310325670742	0	2.38153729587218	1.55910453468322	0	1.72435233756338	0.858666642924508	0.753047831599222	0.457807507327268	1.07036950202512	0.44278010654674	0	2.64873428575765	1.82834776258971	0.605539727621732	0.42440010891417	0.449825657550665	0	0.819674975561826	2.51148793931947	1.17140700589153	1.73407932407638	0	0.454412322357095	1.65617533652243	2.1265432723264	0.676404032849052	0.764207878626903	1.30431709470759	1.99206526839255	0	1.51346108965786	1.63579153660061	1.79475972002051	0	2.17116299049693	0	1.08323202531036	0	0	0.976118286432956	0	0.442529777934913	0.63406932735126	1.09634652518173	0.740836039959725
"C21orf62"	0	1.50003473795699	0	0	3.1844189429047	0	1.73976729170973	0	1.52558532174316	0	0	0.977948905274318	0	0	2.20457802670704	0	0	0	1.69356631319365	0.98178827594095	0	0	4.52274554097148	2.12117104294469	1.82543037586456	1.39807094898365	1.93615734647867	1.29458084493627	0	1.83381040652875	1.26869234394135	0	0.987286384269028	0	0.749803679760499	0	0	0	0.665492033475497	0	4.20236299437413	0.806972767603101	1.72957794494573	0	1.22865066818893	0.779784549376908	0	1.73646232123482	0.742932285639349	0	0	2.61530340083049	0	3.18579770596612	0	0	0.890738169536038	0.661356128029992	0	3.49878800889096	0	1.05363695647698	0.612400655606617	0	0.868310758697492	2.58703033048336	0	1.05108783286947	0	0.752499727717319	0.861789029655053	0	1.84029364834706	0	0.866209655712348	1.66655465338588	0	5.29578327326528	0	0	0	0.795732632417179	0	1.63223766325161	1.84310750203971	0	0.781330781643029	0	0	2.21392444375359	0.663602558598698	1.49177540833528	0	0	1.51759153399093	0.806972767603101	0	1.77023028829373	7.45679352349973	4.44476091993719	0	0	0	0	0.767364770023052	1.41193594740455	0	1.48568364579234	3.44821890336588	0	0	1.13958576907631	1.25606333678249	0.911855465629052	0.564400715388613	0	0.80827756867475	0	0	0.632365680298601	0	0	1.71011614933103	0.825043536580628	0	1.77434314894601	0.707584686382655	0	0	2.18047210769836	0	0	2.48138090910571	0.667850983573919	0	1.28981271727629	0	1.00056675404439	0	0	1.72369182624698	3.76904634829782	0	0	1.51910670319202	0.921453129841819	2.69982922668277	4.29555488951775	2.04503039314536	2.88296499208916	0	0	1.94830371671514	0	0	0	1.53761431772514	0.745188205341797	1.32122045111742	4.99455770749509	0	0.869465280361087	0	0	0	0	0.963897343847506	1.17987277744369	0.587023873975271	0.832240847847901	0	1.05382563136145	0	2.53412760176029	0	0	2.24536834057327	1.06229480937722	1.3281590982883	0.767364770023052	0	0	2.37565791321317	0	0	1.66648841542266	1.77745246664432	0	1.45878681231511	1.09705217094325	1.21735701951217	1.64924696635315	0	0	0	0.67114812817365	0	0.780336933581866	0	2.75548104127902	1.02481275303844	1.50294898623635	0.807842744138324	3.38621375009016	0.833526767992026	0	0	1.21864410169956	0.652816812811407	0	1.69010661388616	1.49791883909128	0.852807869930657	1.68139418941971	0	3.69259455646131	1.10924627089709	0	1.01606152118741	0	0.869360355625219	2.15956806527119	2.02095881548631	0.8103414965175	1.40947915273534	0	0.629234903521617	0	0	1.21872987319831	1.32493527618794	2.26845370707092	0	0	1.56620388026701	0	0	0	0	0.79759283125523	1.99320507935602	0.775026762496922	1.66668712171716	4.68193757267978	0	0.860945725556799	3.23814304458316	6.83568464765021	2.66608047893454	0	5.61400799330117	1.87052656879945	0	1.6062350593553	0.674673835340447	0	0	0.813703689324127	5.59226352307382	1.61027673430459	0	0	4.06827952572712	4.53239081050416	1.6896491556472	1.13886740054091	0	0.781772308997402	0	0.954732311177353	0.860523919560753	0	1.39140719256834	0	1.07408254817497	1.27443271879885	1.1916739380973	0	0	1.87986353818443	1.90220788048094	0.890634525020638	0.910421467282306	0.680768119498379	0	0.860945725556799	0.984048538995291	0	0	0	1.74325608788454	0	1.367250470761	1.61184975238668	0	1.14585882310203	0	0.809907189629337	2.57805062290083	0.848140450551251	0	0	0	0	0	5.25983098121287	0	0	1.8682876235341	5.56039083731397	0	0	0	3.02527454540189	0	1.04900799309752	1.23910845771782	0	0.892706238429808	0	0.683573653529484	0	1.76354165784466	0.62609846017724	2.31080134408982	0.7887115664449	0.807734020953879	4.42358416852735	1.31765967291189	1.50440427456433	1.00348259601572	0	0	1.67012774876133	0.793651220843534	0.909396455733019	0.869780016455435	0.749129011862275	0.40502248721013	0.908473426665399	0	1.34769559000907	0	1.61751445136779	5.99068167046713	0.802180073814077	1.29343111821546	1.68893004862107	0.759892304072068	2.6702795212851	0	0	0.578978037109223	0.958125037824829	3.05537228009714	0	0.988854073598791	0.838874520892847	0.778568683964457	2.33037447062939	0	1.68178817603938	0	0.774029291312571
"KLHDC10"	1.07661995370738	0.605256503407977	1.03487835340177	1.10985026505296	0.777946168785007	0.844914325678921	1.20163190474507	0.781250051095412	1.17566689559348	1.02871788265731	1.21663098966982	0.863300151833192	0.860888600357078	0.943003456244595	1.0286743349989	1.03400928927592	1.13903452828768	1.11648052810351	0.738070332520183	1.05610121902052	1.16282268397945	0.676943707504851	0.83228668664704	1.03033906205814	0.824305393816772	0.885876961916588	1.03209338088096	1.13801255021675	1.20946388027183	0.817325808399536	0.921227781815928	1.09732856388117	1.09123887277637	0.94498154822734	0.932547155075066	1.07855916026021	0.830917685648571	1.00762844681522	1.11056735504067	1.14251725321836	1.06943192058366	1.02710530974418	1.16979901787314	1.03312187035342	0.990726794511655	1.1339555589894	1.00697358400783	0.82983434980749	1.09259918036544	1.19601353806472	0.853867287948923	1.0213677390156	1.18289235832952	1.09293025831488	0.910112684772818	1.10729774446337	0.999328401026323	1.11356541070692	0.906629714935503	0.773039642706354	1.0583483768714	1.05228738156266	1.14910718012563	0.706064178816888	1.01472121916921	1.17692719001302	1.29183280037221	1.13916983385232	1.00584040192846	1.0515704155451	1.03273323144554	0.913046979387312	0.808525929533576	1.19663891952413	1.02567706308851	1.10538723444462	0.928745882978505	0.994607085996504	1.12509830114241	0.918366352658818	0.971959597373648	1.12833777448657	1.23182272355542	0.858535541870685	1.03833804065052	0.885197012533555	1.10178085348642	1.09851508489614	0.846025324296285	1.05511183284362	1.27824927484163	1.23737929196481	1.1670108834353	1.01030403249484	1.00207686725624	1.01349649818158	1.00580060441248	1.15844126693706	0.945584472185134	0.756059363275819	1.18333093018334	1.01597807902521	1.06253153293568	1.11358026443609	1.19655803346438	0.951951826857414	0.881280970735694	0.852657801310341	0.989774595708577	1.1790197403643	0.967385832068756	0.987535155429223	0.923650612502787	0.767553192718517	1.13334407392122	0.840771028839294	1.06737397173473	0.988510901182576	0.950735806712292	1.24352069664524	1.0041405122341	1.06483001946151	0.757621342592506	1.08765136292302	1.26128762663948	0.707390089094932	0.976028920679592	1.19806544165247	0.975310991224464	1.01582340809591	1.0026322398278	0.983192979943668	0.835633765884204	0.857146678546775	0.787245656143756	0.672559841315692	0.968311843468886	1.00734698728274	1.05163885498317	0.924895344137252	0.851417207213506	0.69273680906976	0.962389934025533	1.02633192008076	1.10195485262458	0.902798250384753	0.771232988808912	1.03357348425942	0.755693192826757	0.920782900439851	0.955385831027439	0.937571792500453	1.05752541131045	0.995448751871684	0.887752802158596	1.12945462928277	1.21326071803334	1.13451139793037	0.929026582680318	1.03963920591139	0.83302163346234	0.82037047453057	0.85534694453267	1.01393393254815	1.12419597084348	0.892345764780689	0.973663782764216	0.794651829696753	0.93970991636333	1.08759973284163	0.917765475238492	1.14115857675676	0.922854575318888	0.867276326697981	0.884475052892156	1.01804479123528	0.862103653058009	1.11899669956322	0.801039993339419	1.16194349551142	0.821045693022533	1.13881622922198	0.855368178059903	0.972336966649159	1.11453251371733	0.966849376319753	1.0972387115318	1.29619777558996	1.03433427863739	0.76820692938004	0.868549922976027	0.887826328466388	1.11610608899963	1.07985216863112	0.980744986977157	0.826945574812235	0.970782627569388	1.21043416022098	0.83036336199613	0.985377173463781	0.979621519474953	0.965494787007586	1.00551874367219	1.05906637802693	0.965891067688165	1.03232363420352	1.00428155319184	1.19512901913003	1.08548018852552	0.873853193565995	1.05833133472325	1.07878373393368	0.883381228781891	0.930667125869267	0.934566157613796	1.06093291412707	1.15099932315529	0.910674528917191	0.856801342257618	1.11538392647305	1.12629465401773	0.933262375434541	1.05327407151936	0.977010990761196	1.1420617585226	1.11551254380902	1.09410641153932	1.12228021127771	1.20808974685664	1.03032081854291	0.892943152258062	1.14105175903917	0.886518115822522	1.05159244852774	1.0351342874904	0.874240760265316	1.22010609490164	0.933635058946767	1.00299629554565	0.892221052052652	0.816028223261042	1.09889790641285	0.976710736506941	0.984089002585238	1.01379322894599	1.1296877136224	1.0784458398459	0.99939922101226	0.926152054609113	1.07977236779397	1.07885067748194	0.879129639719919	0.924080107295999	1.0206495393105	1.06433243996755	1.05088524862027	0.851767919906696	1.07894060111915	0.970232977752225	1.07119258506791	1.02797549998075	1.07953838357709	1.10075284162678	1.01612292150027	0.683479726855699	1.11734677009861	0.910333200875618	0.980637664474973	0.934933331933762	1.04243879047434	1.1859776636642	1.0187779017803	1.00551371993372	1.02179851689064	1.09463988687205	1.14338946849974	0.745968344050404	0.756587446182329	0.896044568459479	0.891011524525458	1.07646805166496	0.969586391762293	1.01487766882796	0.889203279118437	0.988232945092957	0.953100727784281	0.863993787255247	1.09305908146958	1.0814750601359	1.13559101679857	0.806201254137075	1.0863925909372	1.10203100749876	1.1687573713255	0.995027459945078	0.955265918547372	0.992071651221956	1.16524955218577	0.991568203915457	1.12996309161452	1.05543584957902	1.00274796071383	0.996155811026926	1.15916983161176	1.13261764343752	1.08214403691182	0.976130838667634	0.931505068870202	0.993465809418638	1.0978489674501	1.17886338182121	0.915141469355201	0.941650053165409	1.03642325827785	0.803046705751205	1.01004685643164	1.1201003133718	1.03656229522589	0.985322715946104	0.78732501452419	1.00439472605347	0.929350793198788	0.878762071261327	1.20930346952834	0.975957069991075	1.14115713916942	1.03832356237256	1.14711276683879	1.12758235229556	1.20818365989128	0.957281286534235	0.858447703761375	0.96730852444824	1.03295453885188	0.980138909765152	1.05352585541471	0.86240715740726	0.941104277096906	1.01147155378027	1.04736570152051	1.19479134848274	0.801586582726953	1.09739143323515	0.404364288767373	1.06235570509107	0.936664670121063	1.11781345959385	0.98990478150871	0.821036311292864	0.950617733063484	0.972013690740038	1.10134480885836	1.22074658791187	1.03597165845201	0.588990416998976	1.17189965791809	0.994957705178337	0.87902898131598	1.06289364059935	1.07788965907414	0.914488668519693	0.872324086902699	0.859059680878621	1.1918511978172
