TCGA-HP-A5N0-01	TCGA-DD-A3A8-01	TCGA-ED-A7PY-01	TCGA-G3-A25V-01	TCGA-CC-A1HT-01	TCGA-DD-AACW-01	TCGA-G3-A7M8-01	TCGA-DD-A114-01	TCGA-2Y-A9H1-01	TCGA-DD-A119-01	TCGA-BW-A5NQ-01	TCGA-UB-AA0V-01	TCGA-ZS-A9CF-01	TCGA-3K-AAZ8-01	TCGA-DD-A113-01	TCGA-2Y-A9H8-01	TCGA-DD-AACH-01	TCGA-DD-AAED-01	TCGA-G3-A25T-01	TCGA-G3-AAV4-01	TCGA-RG-A7D4-01	TCGA-NI-A8LF-01	TCGA-WQ-A9G7-01	TCGA-DD-AACL-01	TCGA-G3-A7M6-01	TCGA-2V-A95S-01	TCGA-DD-A115-01	TCGA-GJ-A6C0-01	TCGA-DD-A1EL-01	TCGA-G3-A25Z-01	TCGA-WX-AA46-01	TCGA-XR-A8TC-01	TCGA-G3-A3CJ-01	TCGA-DD-AAEH-01	TCGA-DD-AAW0-01	TCGA-K7-A5RF-01	TCGA-BC-A10Q-01	TCGA-LG-A6GG-01	TCGA-DD-AACX-01	TCGA-DD-A73G-01	TCGA-DD-A3A3-01	TCGA-DD-AADY-01	TCGA-DD-A73B-01	TCGA-XR-A8TE-01	TCGA-CC-A3M9-01	TCGA-DD-A11D-01	TCGA-DD-A4NB-01	TCGA-DD-A4NH-01	TCGA-MI-A75C-01	TCGA-CC-A8HU-01	TCGA-DD-A4NF-01	TCGA-2Y-A9GV-01	TCGA-G3-A25Y-01	TCGA-RC-A6M5-01	TCGA-RC-A7SK-01	TCGA-EP-A26S-01	TCGA-DD-AADN-01	TCGA-ZS-A9CD-01	TCGA-5R-AAAM-01	TCGA-CC-A7IL-01	TCGA-DD-AA3A-01	TCGA-DD-AADB-01	TCGA-ZP-A9CZ-01	TCGA-CC-5258-01	TCGA-HP-A5MZ-01	TCGA-UB-AA0U-01	TCGA-2Y-A9H9-01	TCGA-DD-AAD2-01	TCGA-DD-AADS-01	TCGA-2Y-A9GW-01	TCGA-2Y-A9H4-01	TCGA-ZS-A9CE-01	TCGA-DD-AACN-01	TCGA-DD-A73E-01	TCGA-2Y-A9GT-01	TCGA-DD-AAE2-01	TCGA-RC-A7S9-01	TCGA-G3-AAV2-01	TCGA-DD-A73C-01	TCGA-DD-AADO-01	TCGA-K7-AAU7-01	TCGA-FV-A23B-01	TCGA-ED-A7XO-01	TCGA-DD-AAD0-01	TCGA-ED-A8O5-01	TCGA-2Y-A9H0-01	TCGA-DD-AACA-01	TCGA-DD-A1EG-01	TCGA-BD-A2L6-01	TCGA-CC-A7IH-01	TCGA-DD-A3A4-01	TCGA-G3-A3CI-01	TCGA-DD-A11B-01	TCGA-DD-AADA-01	TCGA-DD-AADV-01	TCGA-BC-A110-01	TCGA-ZP-A9D2-01	TCGA-DD-A3A2-01	TCGA-DD-A1EJ-01	TCGA-2Y-A9GX-01	TCGA-RC-A7SB-01	TCGA-DD-AACT-01	TCGA-CC-A5UD-01	TCGA-DD-AAVU-01	TCGA-BC-A10U-01	TCGA-DD-AAC8-01	TCGA-DD-A4ND-01	TCGA-DD-AADP-01	TCGA-K7-A5RG-01	TCGA-KR-A7K0-01	TCGA-DD-AAEI-01	TCGA-G3-A7M9-01	TCGA-ES-A2HT-01	TCGA-ED-A97K-01	TCGA-DD-AAW2-01	TCGA-DD-AAD5-01	TCGA-DD-A1EB-01	TCGA-UB-A7ME-01	TCGA-DD-AACI-01	TCGA-MI-A75G-01	TCGA-2Y-A9H2-01	TCGA-MI-A75H-01	TCGA-UB-A7MF-01	TCGA-CC-A7IF-01	TCGA-DD-AAC9-01	TCGA-G3-A5SL-01	TCGA-EP-A12J-01	TCGA-FV-A495-01	TCGA-CC-A9FU-01	TCGA-DD-AACP-01	TCGA-DD-AADC-01	TCGA-G3-A5SK-01	TCGA-BC-A112-01	TCGA-G3-AAV1-01	TCGA-DD-A4NE-01	TCGA-NI-A4U2-01	TCGA-G3-AAV5-01	TCGA-WQ-AB4B-01	TCGA-G3-A7M7-01	TCGA-RC-A6M6-01	TCGA-CC-A7IE-01	TCGA-5C-AAPD-01	TCGA-5R-AA1D-01	TCGA-ZP-A9D4-01	TCGA-DD-AAVW-01	TCGA-DD-AACG-01	TCGA-PD-A5DF-01	TCGA-DD-A4NS-01	TCGA-DD-AACZ-01	TCGA-BC-A3KG-01	TCGA-CC-A5UE-01	TCGA-ZP-A9CV-01	TCGA-5C-A9VG-01	TCGA-DD-AADF-01	TCGA-DD-AAVQ-01	TCGA-DD-AAVY-01	TCGA-G3-A5SM-01	TCGA-G3-AAV7-01	TCGA-MR-A520-01	TCGA-CC-5264-01	TCGA-DD-AAD1-01	TCGA-WX-AA47-01	TCGA-2Y-A9GS-01	TCGA-DD-AAEA-01	TCGA-DD-AAVV-01	TCGA-DD-A118-01	TCGA-G3-AAV6-01	TCGA-DD-AAEK-01	TCGA-DD-AACY-01	TCGA-2Y-A9GU-01	TCGA-DD-A4NL-01	TCGA-DD-AADW-01	TCGA-FV-A2QR-01	TCGA-4R-AA8I-01	TCGA-KR-A7K8-01	TCGA-BC-A10R-01	TCGA-G3-A3CH-01	TCGA-ED-A5KG-01	TCGA-ED-A7PZ-01	TCGA-DD-AAVZ-01	TCGA-DD-AADK-01	TCGA-DD-A73A-01	TCGA-DD-AAVP-01	TCGA-DD-AAEB-01	TCGA-DD-AAEE-01	TCGA-DD-AAE9-01	TCGA-EP-A3RK-01	TCGA-CC-A3MC-01	TCGA-DD-A11C-01	TCGA-G3-AAV0-01	TCGA-DD-AACO-01	TCGA-BC-A216-01	TCGA-DD-AADD-01	TCGA-ZP-A9D1-01	TCGA-KR-A7K7-01	TCGA-G3-A25U-01	TCGA-CC-A9FV-01	TCGA-LG-A9QD-01	TCGA-2Y-A9H5-01	TCGA-DD-A3A6-01	TCGA-DD-A73F-01	TCGA-ED-A4XI-01	TCGA-FV-A4ZP-01	TCGA-DD-AAEG-01	TCGA-DD-AAE0-01	TCGA-CC-5261-01	TCGA-G3-A5SI-01	TCGA-BC-A10S-01	TCGA-CC-A7II-01	TCGA-DD-AAD8-01	TCGA-DD-AAE6-01	TCGA-BW-A5NO-01	TCGA-DD-AADU-01	TCGA-DD-AAE1-01	TCGA-RC-A6M3-01	TCGA-DD-A1EE-01	TCGA-CC-5263-01	TCGA-XR-A8TF-01	TCGA-2Y-A9HB-01	TCGA-DD-AAVS-01	TCGA-DD-A11A-01	TCGA-DD-AAD3-01	TCGA-DD-A1EF-01	TCGA-DD-A1EC-01	TCGA-DD-A3A5-01	TCGA-EP-A2KA-01	TCGA-XR-A8TG-01	TCGA-DD-A39V-01	TCGA-CC-A9FS-01	TCGA-ES-A2HS-01	TCGA-DD-AACV-01	TCGA-DD-AACK-01	TCGA-DD-A1EA-01	TCGA-BC-A10W-01	TCGA-CC-A5UC-01	TCGA-UB-A7MD-01	TCGA-EP-A2KC-01	TCGA-ED-A66X-01	TCGA-DD-A4NN-01	TCGA-ZP-A9D0-01	TCGA-DD-A39W-01	TCGA-DD-AAE3-01	TCGA-DD-A39X-01	TCGA-DD-AACB-01	TCGA-CC-5262-01	TCGA-CC-A7IG-01	TCGA-2Y-A9GY-01	TCGA-GJ-A9DB-01	TCGA-DD-A73D-01	TCGA-DD-AAW1-01	TCGA-XR-A8TD-01	TCGA-DD-A1ED-01	TCGA-G3-AAV3-01	TCGA-BC-A69H-01	TCGA-WJ-A86L-01	TCGA-FV-A3I0-01	TCGA-DD-AAW3-01	TCGA-CC-A8HT-01	TCGA-CC-A8HS-01	TCGA-5R-AA1C-01	TCGA-DD-AACQ-01	TCGA-DD-A1EI-01	TCGA-BC-4072-01	TCGA-BW-A5NP-01	TCGA-DD-AADG-01	TCGA-2Y-A9HA-01	TCGA-DD-AACF-01	TCGA-FV-A3I1-01	TCGA-DD-A1EH-01	TCGA-DD-AADI-01	TCGA-ED-A8O6-01	TCGA-CC-A7IK-01	TCGA-MI-A75E-01	TCGA-DD-AAVR-01	TCGA-DD-A4NA-01	TCGA-RC-A6M4-01	TCGA-MI-A75I-01	TCGA-BC-4073-01	TCGA-DD-AADR-01	TCGA-ZS-A9CG-01	TCGA-DD-A3A9-01	TCGA-5C-A9VH-01	TCGA-2Y-A9H7-01	TCGA-FV-A4ZQ-01	TCGA-G3-A3CK-01	TCGA-DD-AAVX-01	TCGA-CC-A9FW-01	TCGA-CC-5260-01	TCGA-DD-A116-01	TCGA-CC-A3MB-01	TCGA-BC-A3KF-01	TCGA-DD-AACE-01	TCGA-DD-A4NO-01	TCGA-UB-A7MC-01	TCGA-FV-A496-01	TCGA-CC-A3MA-01	TCGA-CC-5259-01	TCGA-RC-A7SF-01	TCGA-LG-A9QC-01	TCGA-GJ-A3OU-01	TCGA-G3-AAUZ-01	TCGA-DD-AACU-01	TCGA-DD-AACC-01	TCGA-DD-A3A1-01	TCGA-EP-A2KB-01	TCGA-CC-A7IJ-01	TCGA-DD-A4NG-01	TCGA-ZP-A9CY-01	TCGA-MR-A8JO-01	TCGA-BC-A10T-01	TCGA-DD-AADJ-01	TCGA-UB-A7MB-01	TCGA-EP-A3JL-01	TCGA-ED-A66Y-01	TCGA-YA-A8S7-01	TCGA-BC-A10Z-01	TCGA-DD-A39Y-01	TCGA-G3-A25X-01	TCGA-WX-AA44-01	TCGA-RC-A7SH-01	TCGA-G3-A6UC-01	TCGA-CC-A123-01	TCGA-UB-A7MA-01	TCGA-DD-AADM-01	TCGA-ED-A7PX-01	TCGA-BC-A5W4-01	TCGA-BC-A8YO-01	TCGA-DD-A4NI-01	TCGA-2Y-A9H6-01	TCGA-K7-A6G5-01	TCGA-DD-AAE4-01	TCGA-QA-A7B7-01	TCGA-DD-AAE7-01	TCGA-DD-A4NQ-01	TCGA-DD-AACS-01	TCGA-BD-A3EP-01	TCGA-DD-A1EK-01	TCGA-CC-A8HV-01	TCGA-G3-A7M5-01	TCGA-FV-A2QQ-01	TCGA-ED-A627-01	TCGA-ED-A82E-01	TCGA-DD-AACJ-01	TCGA-G3-A5SJ-01	TCGA-KR-A7K2-01	TCGA-2Y-A9H3-01	TCGA-BC-A217-01	TCGA-2Y-A9GZ-01	TCGA-DD-AADL-01	TCGA-ED-A459-01	TCGA-ED-A7XP-01	TCGA-DD-AADQ-01	TCGA-O8-A75V-01	TCGA-DD-AAD6-01	TCGA-G3-A25S-01	TCGA-DD-A4NP-01	TCGA-BC-A69I-01	TCGA-DD-A39Z-01	TCGA-DD-A4NV-01	TCGA-BC-A10X-01	TCGA-DD-A3A7-01	TCGA-BC-A10Y-01
MIMAT0000068	8.13691151135	7.78121786207	7.88053024854	7.51528567709	7.57032020509	8.14001244224	7.83904535264	7.34542514953	7.38128565385	7.06259765987	8.84251723636	7.1574590405	7.98160937309	8.04275916067	7.53610653595	8.18245258171	8.14858445889	7.66799426032	7.06075724586	7.32324950124	8.40147271798	7.93494316164	7.95153567104	8.96573338959	7.65378636105	7.68828591117	6.5760771706	8.41129963361	8.21009195347	6.62994074082	8.42700611279	8.56654132066	7.1754729364	8.74620873705	7.31739673613	7.30327514877	6.73368798165	8.05401692002	8.15171938938	7.25562446898	7.95105387265	7.42375132035	9.16752974559	6.91555179801	8.03598594347	7.488621086	8.04504617986	8.32822239418	7.9090502354	7.4011151369	7.89329194478	7.84619280654	7.10746379088	6.9782778536	7.70972870839	6.32000652044	8.56867201984	7.65909504885	8.17210278927	7.7687843279	6.87386192653	7.82171077076	7.68129242505	8.04837990951	7.78838614712	7.28733324453	7.97908320487	7.4320673634	8.16299021698	8.09252520786	6.65265456061	7.38407613837	7.31057839294	6.74715592699	7.27757406156	7.38760009409	7.52186204682	8.19818319899	8.51355547087	7.01952362202	7.52662175852	7.03676561216	8.11553978159	8.56960984378	8.69435022826	8.90075433244	7.85841328184	8.21651107676	7.91832158515	8.42080021563	6.43628384431	8.31660182627	6.07079260923	8.1470478009	7.71285552589	6.43348794054	7.50743915152	6.58162835979	7.04913565541	7.40728592585	8.14898961307	7.92138648048	9.46242259424	8.41528460883	7.52550367839	7.32149028641	7.96288130835	8.86348167242	8.29218754577	8.66531680043	7.8296911709	8.51986120046	6.78998477836	6.56155584837	8.35875771542	8.21691763559	6.81572479141	7.24586073129	7.28320645133	7.963395303	6.57061560193	8.58069656741	6.58520054373	7.25938511659	7.12164394948	8.29677963037	7.13656559536	8.40118606859	7.93885860177	7.34407521567	7.69280716548	8.24116069271	6.84811102253	7.39404994164	8.22221232889	8.45212564587	8.52317547549	7.89244946138	7.47505637368	7.92247796724	8.0590996876	8.83858227172	6.80612506495	7.82642377193	7.49928454222	7.46012854319	7.6920172323	7.82736694917	9.10644516211	9.40907837811	7.2029085347	6.91395926354	7.52302308659	6.46871281047	8.02591581399	8.05027125137	8.35147977124	8.12659754926	7.99020043963	7.64961319627	7.47198613194	6.49180551805	7.74676418778	7.58441963773	7.58549773713	6.01332081046	7.5687254561	7.91866841228	7.94577090849	6.97961568243	7.3697765104	8.28468933151	7.3209375753	6.77984774631	7.87506950045	5.82317645377	8.04750709157	7.96993901242	7.10623988414	7.92111868029	7.56991215992	8.20490881845	7.0923217364	8.1133873019	7.27132518977	8.70418096132	7.71221667201	7.4250756444	5.13638878179	8.10721020781	7.50834919983	8.39274597971	8.27662946125	7.29317545899	7.97545891125	8.20745468234	8.32010297572	7.10375648606	6.68601774788	8.79723327065	7.5213315118	7.73087781358	8.91810402304	7.08465357093	7.71152176147	6.9109472009	8.40258153926	7.54964521531	6.96913476069	9.05339287632	9.15360940726	7.55413851366	8.2324549937	9.21806496831	7.967553508	6.97719213068	7.61217965901	7.35474487022	8.020927545	8.76566282207	6.68055797349	8.31782270936	7.84880027902	7.13257893774	7.73370530074	8.4118352161	8.72949202196	7.72700685121	7.63280442424	7.8372962793	8.5715082569	8.16114920523	7.417110086	6.88699212123	8.194560404	8.18695503279	7.62757544627	7.89861115626	9.28902403402	6.49104805617	7.91464520506	7.47249301635	6.06731022956	8.3603706978	6.76658618405	8.53130770623	8.08051861105	7.3005454413	7.64780902045	7.74878906583	7.91939274301	7.69983171922	8.07553540047	8.37959010059	7.09078885532	5.83254390623	8.47941331912	9.41680812015	9.11568576412	8.82927624392	6.29367352147	6.68310013585	7.59647618384	9.31365938183	7.60247770689	7.65801284539	8.7680501896	7.30305819756	6.58382664613	8.39269200182	7.5108824911	8.26249965246	7.8523833869	7.89470321761	6.65510432546	7.6101285514	7.94777010033	7.46546067736	6.85920602896	7.76174813826	7.71137014509	7.30346174212	8.18256956319	8.46185763215	7.80713102819	7.48832862922	6.77738684004	6.38891941102	7.26524024971	7.79488813733	7.25569969974	8.24336661391	7.74545079744	7.5353768195	8.62994429428	7.53809537133	7.26294700714	8.36785759697	7.52905547982	7.52933560244	6.58359870141	7.70413226341	8.46730391216	8.3276471309	8.53088972429	8.85061252313	7.34524166775	6.82402605884	7.35632481194	5.30639747359	7.40543220681	9.31332306663	8.16423443916	9.43335891783	8.48406306091	7.72044248183	7.78973729304	6.81897466516	8.62874241348	6.95946324076	7.80331430068	6.40166611831	7.94821884538	6.742499938	7.62720878568	8.13036804714	8.40019919036	8.22103169622	7.79317929731	8.47042520116	7.92373263858	8.74331848089	7.26103504887	8.37142189535	7.74201808959	7.88324448159	7.48969642401	7.14517422155	7.38752837516	7.61507471929	8.31947955388	6.19431806486	7.12970178932	8.1612195151	8.06552891288	7.51193528589	7.06129989504	7.75597505434	7.91505872121	8.20118440018	7.70641942082	7.67410605869	7.84971620104	8.4733366968	7.31247694839	7.57749750948	8.61363175394	8.130986159	8.26933666892	7.12039533644	8.25539227495	7.43663532031
MIMAT0000077	17.6817445786	17.6990577187	17.2355702405	17.0239354297	16.0737417164	16.6972982949	17.9385966658	16.3645174221	16.2863677803	16.8689191891	15.9796825581	17.2580782524	16.5000061535	17.4749974285	17.3763354365	17.0040034273	16.6903237446	16.1746724007	16.6648909038	16.5442273697	15.6392671644	17.1584577174	17.1858711685	16.7850727256	15.7486426489	16.3614035078	17.1031564203	17.1248263699	16.0161400975	16.3288042706	17.7322805525	16.3781122629	17.9698806204	17.6497849412	17.938904717	17.6598476731	15.7848422989	16.2858663007	16.6482333132	17.7726231974	15.899405593	16.8140438492	17.8426326267	16.0739279939	17.3409194545	16.8129283575	17.7094145206	17.015913976	16.2973355933	15.4515029431	17.27208372	17.0775861002	16.2031900746	17.3975597368	17.2786919265	17.090524638	16.2630206553	16.9388078546	17.4008928507	16.7973583841	16.2154288287	16.958924885	16.824612132	15.7433437838	17.3483574975	16.5658832987	17.3276721791	17.6991600302	18.2060373525	16.7090942628	16.8696383014	17.0247893556	16.8118772114	16.8710112975	17.1451791947	17.4688848778	16.7852187609	17.0470279367	18.3288353256	17.5319073373	16.1997665064	16.1160479323	17.3354072744	17.4023005179	16.7222614832	17.2377289115	16.3214512269	16.7299055217	16.847118387	17.9354132096	17.0139337057	18.0570166498	17.9957029171	17.4729175836	17.3239130365	16.9367866303	17.4718653601	18.8847697263	15.7107383019	17.1641462947	17.4807660758	17.8715502087	15.3936159132	15.701052902	16.8781379659	16.7883275382	17.2542589504	17.2071083024	16.8431790798	16.80680345	17.1729751361	16.3011513027	18.0822297442	16.1366677824	17.1456162566	16.5333565296	17.4576752612	16.7446465854	17.7319064091	17.798997669	15.3103299081	17.1754906707	16.8109824903	15.9506409582	18.1085050432	17.8622520572	16.7500349268	16.5790632616	15.0288269336	16.5783095502	17.0166671317	17.5675841939	16.2173604327	16.8189682489	17.057376563	17.8073537204	16.1257608693	17.8096951588	17.8505606548	16.2502259028	16.6489570041	16.6201908276	17.2612172769	16.5830715613	17.1840853543	16.2574624897	17.6448520245	17.1156804576	17.4775633522	16.3086530344	15.442503933	17.5039911594	16.5158360218	17.6824017125	16.1313630925	17.3552737045	17.5020684892	16.5189487593	17.7355556227	15.8759212005	17.0024407711	18.0375746441	16.4537748559	17.3900385517	17.652556663	17.1788603725	15.3877824131	17.5861007019	17.5059469937	17.7752113863	17.9350396842	16.4003172963	17.36139038	17.427189859	17.1703685493	17.1956068363	16.8687691386	16.0344599187	16.5510924863	17.0686810781	17.4800917766	17.9722555913	17.5859617459	17.9365017654	17.4021467874	17.7373193036	17.5399406857	17.1171636024	16.5955785209	17.7216026458	17.4371802763	16.5708368374	16.5927329391	17.4660535732	16.9944119097	16.9236719556	17.6635222917	16.9073284594	16.5004446766	17.5580716956	18.0436105001	17.1683069953	17.173935442	17.8552522714	16.4024038637	15.8820946057	16.1007258069	16.4582750091	15.842137192	16.8147976103	16.009458075	15.7426113463	17.59323523	16.1606473864	16.5810519198	17.2497501564	15.6838307888	17.132705788	17.8528938882	16.9199412907	16.9120524835	17.3033161974	16.3049009355	16.618227555	17.4385967414	17.2929068717	16.8544547489	17.2553366826	16.430048449	18.4707919426	17.0814744621	17.9431646657	16.8667333147	16.9942666353	17.0094053211	17.3022995011	16.8328769949	16.789257564	15.8578165842	17.6388768587	16.5409877796	17.9878591258	17.3836966303	16.955842086	17.0093101172	16.0131153927	16.068425068	17.0857978585	16.5716171918	16.9614764684	17.346507677	17.4017254551	17.168322772	15.0510011451	17.0734393499	15.573465779	17.2983888337	16.4423308329	15.8814260937	18.1545331454	16.4105615353	16.5103392417	15.7259233136	15.1837111154	17.4637121826	17.3802096419	17.2068384483	17.3508759509	15.1919283734	17.1958410704	15.5700233319	16.2663570538	17.0201732942	17.1174479469	17.6513388391	16.9422554187	17.4852397288	16.8653067295	17.0903226955	17.7125500174	16.9781691199	16.6739082512	16.8668884301	15.9348015359	17.9870563163	17.4280842067	17.2215785504	15.3570175038	16.8129562484	17.5364218297	17.7345772429	17.1082374711	17.9573866411	17.32030563	16.8284518969	15.8453969676	17.2045558307	17.0257174917	18.1190155879	16.5007374924	16.3533695826	16.9011190155	17.142851506	18.112264833	17.4820580843	16.9228181944	17.1953968448	17.4977936778	16.7731288995	18.0149863297	17.6488721384	16.6113809844	17.2633203305	15.6451081418	17.0445710084	17.0059145664	16.1656564015	16.2944608342	16.9968677648	16.0371396855	17.9409821146	15.9139697174	16.6357187226	17.7640469586	17.2690481183	16.0381134737	15.2939311008	17.6573120107	17.6192011175	17.5697598663	17.6810078614	17.9549217738	18.1537700254	16.8166243908	17.7786047804	17.3809117572	17.4075689682	15.9738403044	17.1853733186	17.4133202695	16.9754879566	17.2314431589	15.866405665	15.4312448496	16.4408805705	17.7349200952	16.0644098243	17.0693291702	17.5090398816	15.9811230181	17.5052792649	17.7726772912	16.2426434065	16.0351662214	17.6650939716	17.9244931132	17.4376085795	17.386571986	17.814571972	17.1684239189	16.7301199285	16.4419734096
MIMAT0000090	5.11253363443	6.80275013116	7.57118075913	6.07748638396	6.14469186999	7.42095545727	3.81212959934	4.95005824937	6.59803591931	5.5402843212	5.84691233941	5.8044428421	7.15507427816	5.69007557147	6.33652471106	5.84767793655	5.12663533344	5.20821985394	5.41442919673	7.44596059597	7.22168661014	6.21067526906	6.58002763039	6.79963876713	5.68279444795	6.15543455112	5.73591440659	5.61915655677	7.11912423592	5.45043965023	5.5181000993	7.0737848463	5.70594476508	5.93692471576	4.54846481645	5.63702355308	5.04780206884	4.86038490039	5.72575544051	7.28669421049	6.78489263768	5.34269986315	6.70360585474	7.50158441716	4.98050162147	5.84146710956	6.8933090952	5.88253072741	5.94106861894	6.12338242502	7.04075850827	6.35401207389	6.18143861056	6.40843416472	5.13893387797	6.2044652766	4.98486940728	6.18999118445	5.37619123582	5.63710413249	5.94306414393	6.63416326499	5.05853262755	4.7306411796	5.23710715499	5.20275137096	4.81313662612	4.79838637043	4.63447014401	5.9167811727	7.04777308784	6.19868148292	7.12186000533	6.76427696714	5.87708401355	5.45409489707	5.73749913299	7.38220660457	5.64825680833	4.5665501722	6.04845737826	6.31802490424	7.10058766293	6.9363344294	6.11962333363	5.85123343831	8.26922291875	5.80862476224	5.56546304722	7.92490619922	7.82897895628	5.71945283807	5.37516120783	5.73251807551	5.58170049476	5.21652726783	4.90705803861	4.1542027371	7.73895755583	5.49827259587	6.00327837408	5.23599370712	7.36756831222	5.82678537713	5.05981402943	7.11224578102	5.31532978995	6.32245606017	6.49753828986	6.62159053395	6.14112291809	6.79175166024	5.69438527214	5.93376385629	6.43117471427	5.30200580209	6.0818578333	5.89174295577	4.70471055232	6.76060500623	6.73607959008	8.10636110372	6.16706987142	6.47823498613	4.56534397629	6.17145091568	7.98407654373	5.42195613306	6.94134222908	6.33446346685	6.29059374657	6.38377072676	4.41470505666	6.83107443722	4.99640235478	6.17962788541	6.495806754	5.27081198206	6.64717993481	4.93401042843	7.82331001197	6.17211088899	6.76554472424	6.66959932407	5.03711878579	6.74158184095	4.6307011369	4.97453090047	5.29397955223	7.40927080643	5.13030075992	6.90138974116	6.60222483235	6.18569837704	7.6266148703	6.82899653502	5.71569491562	5.32832863157	4.6975058935	5.51580947065	4.9154019534	6.96505286243	5.83846321343	4.98589825349	5.22457210993	5.54477238925	8.32802776565	5.5841307671	6.61655709481	6.72333040418	3.54457782292	6.20178723102	5.65905338914	6.7499435209	6.70863068676	5.63819571611	6.53760034712	5.89869054117	7.57564040756	5.99463798883	4.70006380317	6.23483006178	6.56345760118	6.58698271352	7.33528004775	6.48798920077	6.34864357061	5.93179892616	4.95180231224	5.82183950754	6.06035250156	6.47102891722	7.6443085203	5.81046158364	8.61888926444	7.43984215201	5.47492059536	5.68579753772	6.53767701736	5.78310872471	5.8992130963	5.60965988869	4.45482244303	5.66250221553	5.87558371939	5.78027470261	7.03943825076	5.87607210966	6.0070071644	5.73455917503	5.53035478814	5.74794953774	7.2836744202	6.65725709281	7.68050088948	6.20481169669	6.19619864355	7.78018214901	4.99612978286	7.12360748647	5.38311730756	5.0654301209	7.77735814751	6.66012514052	6.54486577624	5.25609100697	6.2152949811	7.55174480415	8.4276150327	6.37978067079	6.14925561516	5.37441023867	7.35748084097	5.62674145117	5.20979970412	7.08511331544	6.55783698773	3.82396870761	5.77962576714	6.57063973057	7.4614109276	5.70534884126	5.66986048342	6.96910665217	5.99091132179	5.64638429177	6.03729422497	4.52213162997	6.6585920545	6.74729335819	5.88119667806	6.69317009925	7.31328149936	3.82166992215	5.59298909351	5.35191746759	6.34694659867	5.89041225851	6.38433101326	6.27590151979	7.13118441584	5.51795105433	6.21831318175	7.14260240858	5.2625738546	6.08233335381	7.1103270491	5.30477824588	5.94170640097	6.14915842859	6.71067868557	7.15761626395	6.10694180239	6.5210329203	4.47029765889	7.37181852006	5.52327182541	4.97868124485	4.98128007182	7.92613533874	4.52288090631	5.93461240832	6.37816722223	7.67456532315	7.34228732689	6.19078375079	7.43240025326	4.59831233977	7.87776688448	5.60531444028	6.17362099721	3.97207738743	4.55161728933	6.81609151292	4.82718260765	5.60835210328	6.59051357714	6.25304818078	6.23706102554	5.93081715861	6.42875395654	4.84088912815	5.9291258478	5.94076126057	7.29527870224	4.53106204233	5.90051888129	5.56195209977	7.34087364974	5.12546375237	6.26945458104	3.63673061182	6.33791871554	5.99759468341	5.68701598432	6.65049738521	5.1422400605	5.20479751257	6.3861694458	6.54339906996	5.73797045571	6.28854795679	5.61687879198	5.03210575731	4.85124265715	5.96343621216	6.285242499	5.29562932194	6.46262142124	5.41420790434	5.33774109035	6.38938628224	5.33756913328	5.90322251804	6.50168908563	5.33895703123	5.31585738626	5.93768632563	4.7881984188	6.23766895037	4.97929559426	5.84754442673	4.90821923793	5.34898816329	7.21628382923	5.78617846017	7.13136888618	4.93092353348	5.10327442127	4.29963960534	6.05432623788	4.99548370103	6.40621915466	7.41786481737	5.3906427911	6.11172427445	6.35036345919	6.33968489159	3.56458674109	6.40464357101	5.75307994174	6.35975319683
