TCGA-HP-A5N0-01	TCGA-DD-A3A8-01	TCGA-ED-A7PY-01	TCGA-G3-A25V-01	TCGA-CC-A1HT-01	TCGA-DD-AACW-01	TCGA-G3-A7M8-01	TCGA-DD-A114-01	TCGA-2Y-A9H1-01	TCGA-DD-A119-01	TCGA-BW-A5NQ-01	TCGA-UB-AA0V-01	TCGA-ZS-A9CF-01	TCGA-3K-AAZ8-01	TCGA-DD-A113-01	TCGA-2Y-A9H8-01	TCGA-DD-AACH-01	TCGA-DD-AAED-01	TCGA-G3-A25T-01	TCGA-G3-AAV4-01	TCGA-RG-A7D4-01	TCGA-NI-A8LF-01	TCGA-WQ-A9G7-01	TCGA-DD-AACL-01	TCGA-G3-A7M6-01	TCGA-2V-A95S-01	TCGA-DD-A115-01	TCGA-GJ-A6C0-01	TCGA-DD-A1EL-01	TCGA-G3-A25Z-01	TCGA-WX-AA46-01	TCGA-XR-A8TC-01	TCGA-G3-A3CJ-01	TCGA-DD-AAEH-01	TCGA-DD-AAW0-01	TCGA-K7-A5RF-01	TCGA-BC-A10Q-01	TCGA-LG-A6GG-01	TCGA-DD-AACX-01	TCGA-DD-A73G-01	TCGA-DD-A3A3-01	TCGA-DD-AADY-01	TCGA-DD-A73B-01	TCGA-XR-A8TE-01	TCGA-CC-A3M9-01	TCGA-DD-A11D-01	TCGA-DD-A4NB-01	TCGA-DD-A4NH-01	TCGA-MI-A75C-01	TCGA-CC-A8HU-01	TCGA-DD-A4NF-01	TCGA-2Y-A9GV-01	TCGA-G3-A25Y-01	TCGA-RC-A6M5-01	TCGA-RC-A7SK-01	TCGA-EP-A26S-01	TCGA-DD-AADN-01	TCGA-ZS-A9CD-01	TCGA-5R-AAAM-01	TCGA-CC-A7IL-01	TCGA-DD-AA3A-01	TCGA-DD-AADB-01	TCGA-ZP-A9CZ-01	TCGA-CC-5258-01	TCGA-HP-A5MZ-01	TCGA-UB-AA0U-01	TCGA-2Y-A9H9-01	TCGA-DD-AAD2-01	TCGA-DD-AADS-01	TCGA-2Y-A9GW-01	TCGA-2Y-A9H4-01	TCGA-ZS-A9CE-01	TCGA-DD-AACN-01	TCGA-DD-A73E-01	TCGA-2Y-A9GT-01	TCGA-DD-AAE2-01	TCGA-RC-A7S9-01	TCGA-G3-AAV2-01	TCGA-DD-A73C-01	TCGA-DD-AADO-01	TCGA-K7-AAU7-01	TCGA-FV-A23B-01	TCGA-ED-A7XO-01	TCGA-DD-AAD0-01	TCGA-ED-A8O5-01	TCGA-2Y-A9H0-01	TCGA-DD-AACA-01	TCGA-DD-A1EG-01	TCGA-BD-A2L6-01	TCGA-CC-A7IH-01	TCGA-DD-A3A4-01	TCGA-G3-A3CI-01	TCGA-DD-A11B-01	TCGA-DD-AADA-01	TCGA-DD-AADV-01	TCGA-BC-A110-01	TCGA-ZP-A9D2-01	TCGA-DD-A3A2-01	TCGA-DD-A1EJ-01	TCGA-2Y-A9GX-01	TCGA-RC-A7SB-01	TCGA-DD-AACT-01	TCGA-CC-A5UD-01	TCGA-DD-AAVU-01	TCGA-BC-A10U-01	TCGA-DD-AAC8-01	TCGA-DD-A4ND-01	TCGA-DD-AADP-01	TCGA-K7-A5RG-01	TCGA-KR-A7K0-01	TCGA-DD-AAEI-01	TCGA-G3-A7M9-01	TCGA-ES-A2HT-01	TCGA-ED-A97K-01	TCGA-DD-AAW2-01	TCGA-DD-AAD5-01	TCGA-DD-A1EB-01	TCGA-UB-A7ME-01	TCGA-DD-AACI-01	TCGA-MI-A75G-01	TCGA-2Y-A9H2-01	TCGA-MI-A75H-01	TCGA-UB-A7MF-01	TCGA-CC-A7IF-01	TCGA-DD-AAC9-01	TCGA-G3-A5SL-01	TCGA-EP-A12J-01	TCGA-FV-A495-01	TCGA-CC-A9FU-01	TCGA-DD-AACP-01	TCGA-DD-AADC-01	TCGA-G3-A5SK-01	TCGA-BC-A112-01	TCGA-G3-AAV1-01	TCGA-DD-A4NE-01	TCGA-NI-A4U2-01	TCGA-G3-AAV5-01	TCGA-WQ-AB4B-01	TCGA-G3-A7M7-01	TCGA-RC-A6M6-01	TCGA-CC-A7IE-01	TCGA-5C-AAPD-01	TCGA-5R-AA1D-01	TCGA-ZP-A9D4-01	TCGA-DD-AAVW-01	TCGA-DD-AACG-01	TCGA-PD-A5DF-01	TCGA-DD-A4NS-01	TCGA-DD-AACZ-01	TCGA-BC-A3KG-01	TCGA-CC-A5UE-01	TCGA-ZP-A9CV-01	TCGA-5C-A9VG-01	TCGA-DD-AADF-01	TCGA-DD-AAVQ-01	TCGA-DD-AAVY-01	TCGA-G3-A5SM-01	TCGA-G3-AAV7-01	TCGA-MR-A520-01	TCGA-CC-5264-01	TCGA-DD-AAD1-01	TCGA-WX-AA47-01	TCGA-2Y-A9GS-01	TCGA-DD-AAEA-01	TCGA-DD-AAVV-01	TCGA-DD-A118-01	TCGA-G3-AAV6-01	TCGA-DD-AAEK-01	TCGA-DD-AACY-01	TCGA-2Y-A9GU-01	TCGA-DD-A4NL-01	TCGA-DD-AADW-01	TCGA-FV-A2QR-01	TCGA-4R-AA8I-01	TCGA-KR-A7K8-01	TCGA-BC-A10R-01	TCGA-G3-A3CH-01	TCGA-ED-A5KG-01	TCGA-ED-A7PZ-01	TCGA-DD-AAVZ-01	TCGA-DD-AADK-01	TCGA-DD-A73A-01	TCGA-DD-AAVP-01	TCGA-DD-AAEB-01	TCGA-DD-AAEE-01	TCGA-DD-AAE9-01	TCGA-EP-A3RK-01	TCGA-CC-A3MC-01	TCGA-DD-A11C-01	TCGA-G3-AAV0-01	TCGA-DD-AACO-01	TCGA-BC-A216-01	TCGA-DD-AADD-01	TCGA-ZP-A9D1-01	TCGA-KR-A7K7-01	TCGA-G3-A25U-01	TCGA-CC-A9FV-01	TCGA-LG-A9QD-01	TCGA-2Y-A9H5-01	TCGA-DD-A3A6-01	TCGA-DD-A73F-01	TCGA-ED-A4XI-01	TCGA-FV-A4ZP-01	TCGA-DD-AAEG-01	TCGA-DD-AAE0-01	TCGA-CC-5261-01	TCGA-G3-A5SI-01	TCGA-BC-A10S-01	TCGA-CC-A7II-01	TCGA-DD-AAD8-01	TCGA-DD-AAE6-01	TCGA-BW-A5NO-01	TCGA-DD-AADU-01	TCGA-DD-AAE1-01	TCGA-RC-A6M3-01	TCGA-DD-A1EE-01	TCGA-CC-5263-01	TCGA-XR-A8TF-01	TCGA-2Y-A9HB-01	TCGA-DD-AAVS-01	TCGA-DD-A11A-01	TCGA-DD-AAD3-01	TCGA-DD-A1EF-01	TCGA-DD-A1EC-01	TCGA-DD-A3A5-01	TCGA-EP-A2KA-01	TCGA-XR-A8TG-01	TCGA-DD-A39V-01	TCGA-CC-A9FS-01	TCGA-ES-A2HS-01	TCGA-DD-AACV-01	TCGA-DD-AACK-01	TCGA-DD-A1EA-01	TCGA-BC-A10W-01	TCGA-CC-A5UC-01	TCGA-UB-A7MD-01	TCGA-EP-A2KC-01	TCGA-ED-A66X-01	TCGA-DD-A4NN-01	TCGA-ZP-A9D0-01	TCGA-DD-A39W-01	TCGA-DD-AAE3-01	TCGA-DD-A39X-01	TCGA-DD-AACB-01	TCGA-CC-5262-01	TCGA-CC-A7IG-01	TCGA-2Y-A9GY-01	TCGA-GJ-A9DB-01	TCGA-DD-A73D-01	TCGA-DD-AAW1-01	TCGA-XR-A8TD-01	TCGA-DD-A1ED-01	TCGA-G3-AAV3-01	TCGA-BC-A69H-01	TCGA-WJ-A86L-01	TCGA-FV-A3I0-01	TCGA-DD-AAW3-01	TCGA-CC-A8HT-01	TCGA-CC-A8HS-01	TCGA-5R-AA1C-01	TCGA-DD-AACQ-01	TCGA-DD-A1EI-01	TCGA-BC-4072-01	TCGA-BW-A5NP-01	TCGA-DD-AADG-01	TCGA-2Y-A9HA-01	TCGA-DD-AACF-01	TCGA-FV-A3I1-01	TCGA-DD-A1EH-01	TCGA-DD-AADI-01	TCGA-ED-A8O6-01	TCGA-CC-A7IK-01	TCGA-MI-A75E-01	TCGA-DD-AAVR-01	TCGA-DD-A4NA-01	TCGA-RC-A6M4-01	TCGA-MI-A75I-01	TCGA-BC-4073-01	TCGA-DD-AADR-01	TCGA-ZS-A9CG-01	TCGA-DD-A3A9-01	TCGA-5C-A9VH-01	TCGA-2Y-A9H7-01	TCGA-FV-A4ZQ-01	TCGA-G3-A3CK-01	TCGA-DD-AAVX-01	TCGA-CC-A9FW-01	TCGA-CC-5260-01	TCGA-DD-A116-01	TCGA-CC-A3MB-01	TCGA-BC-A3KF-01	TCGA-DD-AACE-01	TCGA-DD-A4NO-01	TCGA-UB-A7MC-01	TCGA-FV-A496-01	TCGA-CC-A3MA-01	TCGA-CC-5259-01	TCGA-RC-A7SF-01	TCGA-LG-A9QC-01	TCGA-GJ-A3OU-01	TCGA-G3-AAUZ-01	TCGA-DD-AACU-01	TCGA-DD-AACC-01	TCGA-DD-A3A1-01	TCGA-EP-A2KB-01	TCGA-CC-A7IJ-01	TCGA-DD-A4NG-01	TCGA-ZP-A9CY-01	TCGA-MR-A8JO-01	TCGA-BC-A10T-01	TCGA-DD-AADJ-01	TCGA-UB-A7MB-01	TCGA-EP-A3JL-01	TCGA-ED-A66Y-01	TCGA-YA-A8S7-01	TCGA-BC-A10Z-01	TCGA-DD-A39Y-01	TCGA-G3-A25X-01	TCGA-WX-AA44-01	TCGA-RC-A7SH-01	TCGA-G3-A6UC-01	TCGA-CC-A123-01	TCGA-UB-A7MA-01	TCGA-DD-AADM-01	TCGA-ED-A7PX-01	TCGA-BC-A5W4-01	TCGA-BC-A8YO-01	TCGA-DD-A4NI-01	TCGA-2Y-A9H6-01	TCGA-K7-A6G5-01	TCGA-DD-AAE4-01	TCGA-QA-A7B7-01	TCGA-DD-AAE7-01	TCGA-DD-A4NQ-01	TCGA-DD-AACS-01	TCGA-BD-A3EP-01	TCGA-DD-A1EK-01	TCGA-CC-A8HV-01	TCGA-G3-A7M5-01	TCGA-FV-A2QQ-01	TCGA-ED-A627-01	TCGA-ED-A82E-01	TCGA-DD-AACJ-01	TCGA-G3-A5SJ-01	TCGA-KR-A7K2-01	TCGA-2Y-A9H3-01	TCGA-BC-A217-01	TCGA-2Y-A9GZ-01	TCGA-DD-AADL-01	TCGA-ED-A459-01	TCGA-ED-A7XP-01	TCGA-DD-AADQ-01	TCGA-O8-A75V-01	TCGA-DD-AAD6-01	TCGA-G3-A25S-01	TCGA-DD-A4NP-01	TCGA-BC-A69I-01	TCGA-DD-A39Z-01	TCGA-DD-A4NV-01	TCGA-BC-A10X-01	TCGA-DD-A3A7-01	TCGA-BC-A10Y-01
ENSG00000110427	-9.9658	-9.9658	-4.2934	-4.6082	-2.9324	-9.9658	-6.5064	-3.0469	-9.9658	-6.5064	-6.5064	-3.6259	-5.0116	-9.9658	-5.0116	-6.5064	-6.5064	-9.9658	-2.2447	-5.5735	-5.5735	-5.5735	-5.0116	-5.5735	-4.2934	-9.9658	-5.5735	-5.5735	-6.5064	-9.9658	-9.9658	-5.5735	-9.9658	-6.5064	-5.5735	-5.0116	-3.816	-5.5735	-9.9658	-5.5735	-6.5064	-9.9658	-6.5064	-5.5735	0.9115	-5.5735	-2.3884	-3.6259	-9.9658	-6.5064	-6.5064	-6.5064	-0.7346	-6.5064	-9.9658	-9.9658	-9.9658	-3.816	-9.9658	-9.9658	-2.3884	-9.9658	-4.2934	-6.5064	-5.5735	-9.9658	-9.9658	-6.5064	-9.9658	-4.2934	-6.5064	-6.5064	-2.0529	-9.9658	-5.0116	-9.9658	-6.5064	-6.5064	-4.2934	-9.9658	-2.114	-6.5064	-6.5064	-9.9658	-6.5064	-6.5064	-6.5064	-4.6082	-9.9658	-5.5735	-6.5064	-9.9658	-9.9658	-9.9658	-5.5735	-5.0116	-3.6259	-6.5064	-9.9658	-3.816	-6.5064	-5.5735	-5.5735	-9.9658	-6.5064	-6.5064	-3.458	-5.0116	-6.5064	-6.5064	-9.9658	-4.2934	-9.9658	0.4447	-9.9658	-4.6082	-9.9658	-5.0116	-9.9658	-9.9658	0.4233	-6.5064	-6.5064	-9.9658	-6.5064	-6.5064	-6.5064	-6.5064	-6.5064	-9.9658	-2.6349	-9.9658	-0.7588	-9.9658	-6.5064	-9.9658	-5.0116	-9.9658	-6.5064	-2.8262	-5.5735	-5.5735	-6.5064	-9.9658	-9.9658	-9.9658	-3.458	-3.0469	-3.6259	-5.5735	-9.9658	-6.5064	-5.5735	-9.9658	-9.9658	-9.9658	-5.5735	-3.6259	-6.5064	-6.5064	-5.0116	-9.9658	-4.2934	-6.5064	-6.5064	-3.1714	-9.9658	-9.9658	-6.5064	-5.5735	-6.5064	-2.2447	-5.5735	-6.5064	-5.5735	-5.5735	-9.9658	-5.0116	-9.9658	-6.5064	-2.6349	-9.9658	-3.816	-9.9658	-9.9658	-9.9658	-5.0116	-9.9658	-4.6082	-9.9658	-6.5064	-6.5064	-9.9658	-6.5064	-9.9658	-6.5064	-5.5735	-9.9658	-5.0116	-5.5735	-5.0116	-5.0116	-5.0116	-4.2934	-2.1779	0.03	-9.9658	-5.5735	-4.6082	-5.5735	-9.9658	-6.5064	-6.5064	-6.5064	-5.5735	-5.0116	-4.035	-9.9658	-6.5064	-4.6082	-9.9658	-9.9658	-5.5735	-6.5064	-9.9658	-9.9658	-6.5064	-9.9658	-6.5064	-9.9658	-9.9658	-6.5064	-3.816	-1.2481	-6.5064	-6.5064	-9.9658	-3.6259	-1.8314	-5.5735	-6.5064	-9.9658	-6.5064	-9.9658	-5.5735	-1.8836	-5.5735	-5.5735	-9.9658	-9.9658	-5.5735	-9.9658	-5.5735	-2.0529	-5.5735	-0.5756	-9.9658	-5.5735	-5.5735	-9.9658	-9.9658	-5.0116	-3.1714	-4.035	-9.9658	-6.5064	-5.0116	-6.5064	-5.0116	-1.5105	-9.9658	-9.9658	-5.5735	-6.5064	-1.7809	-9.9658	-9.9658	-5.5735	-9.9658	-9.9658	-9.9658	-6.5064	-6.5064	-6.5064	-9.9658	-6.5064	-2.6349	-0.3752	-9.9658	-6.5064	-5.0116	-9.9658	-9.9658	-6.5064	-9.9658	1.2271	-9.9658	-9.9658	-9.9658	-5.0116	-6.5064	-5.5735	-9.9658	-9.9658	-9.9658	1.4859	-6.5064	-6.5064	-5.5735	-3.6259	-9.9658	-5.5735	-5.5735	-5.5735	-4.2934	-5.5735	-6.5064	-3.816	-3.1714	-9.9658	-9.9658	-9.9658	-5.0116	-5.0116	-1.685	-6.5064	-6.5064	-6.5064	-6.5064	-9.9658	-9.9658	-9.9658	-6.5064	-5.5735	-6.5064	-4.035	-9.9658	-6.5064	-6.5064	-5.0116	-3.816	0.9642	-9.9658	-4.035	-6.5064	-9.9658	-9.9658	-9.9658	-6.5064	-3.6259	-5.0116	-6.5064	-5.5735	-9.9658	-9.9658	-9.9658	-9.9658	-5.5735	-6.5064	-5.5735	-9.9658	-9.9658
ENSG00000105855	-6.5064	-9.9658	-4.6082	-3.458	-1.5951	-6.5064	-5.5735	-0.2498	-4.2934	-6.5064	-2.0529	0.1124	-1.7809	-9.9658	-5.5735	-4.6082	-3.458	-5.5735	1.0573	-9.9658	-5.5735	-6.5064	1.6281	-5.5735	2.4753	-2.1779	-3.816	1.7273	-6.5064	-2.4659	-5.0116	-6.5064	-9.9658	-6.5064	-2.4659	-1.2142	2.8014	2.108	-6.5064	-6.5064	-6.5064	-9.9658	-9.9658	-4.2934	-1.5522	-6.5064	0.8082	-2.6349	-9.9658	-5.0116	-9.9658	-9.9658	-2.3884	-3.6259	-5.5735	-5.5735	-9.9658	-6.5064	-5.5735	-9.9658	2.1734	-4.2934	-4.6082	-9.9658	-4.6082	-1.9942	-1.2481	-2.9324	-9.9658	-4.2934	-4.6082	-9.9658	-0.2328	-6.5064	-6.5064	-5.5735	-5.0116	-6.5064	-6.5064	-9.9658	1.683	-5.5735	-3.3076	-9.9658	-6.5064	-6.5064	-9.9658	-3.816	-9.9658	-5.5735	-9.9658	-5.0116	-6.5064	-5.5735	-2.2447	-1.5522	2.3536	-9.9658	-5.0116	-1.0559	-3.458	-6.5064	-6.5064	-6.5064	-2.114	-6.5064	0.346	-2.8262	-4.2934	-6.5064	-5.0116	-1.0559	-6.5064	3.8886	-6.5064	-4.2934	-6.5064	-2.6349	-1.0559	-5.0116	3.154	-6.5064	-6.5064	-6.5064	-5.5735	-9.9658	-9.9658	-4.2934	-6.5064	-1.8836	-2.6349	-6.5064	2.7161	-6.5064	-5.5735	-9.9658	-3.6259	-5.5735	-5.5735	-5.0116	-3.458	-5.5735	-2.2447	-9.9658	-3.458	-5.0116	-4.035	1.0503	-5.5735	-1.3548	-6.5064	-6.5064	-5.0116	-9.9658	-3.6259	-9.9658	-0.7588	1.816	-6.5064	1.1512	0.4967	-9.9658	-3.1714	-9.9658	-1.8836	-4.035	-3.1714	-6.5064	1.5064	-3.1714	-5.0116	-1.1488	0.7916	-3.6259	-5.5735	-0.4131	-6.5064	-1.0262	-5.5735	-5.5735	-5.0116	-4.6082	-5.5735	-9.9658	-6.5064	-9.9658	-9.9658	-2.6349	-5.5735	-6.5064	-6.5064	-2.5479	-9.9658	-1.9379	-6.5064	-9.9658	-0.8339	-6.5064	-0.6643	-1.1488	-5.5735	-2.1779	-6.5064	-1.9379	-0.394	1.674	-9.9658	-4.6082	-2.3884	-6.5064	-9.9658	-5.5735	-4.6082	-9.9658	2.5924	-6.5064	1.884	-4.6082	-1.6394	-3.458	-1.4305	-3.816	-4.035	-1.9379	-3.3076	-4.035	-0.4521	-6.5064	-5.0116	-9.9658	-5.5735	-6.5064	-5.5735	-4.035	-2.3147	-5.5735	-6.5064	-2.3147	-3.458	-5.0116	-9.9658	-9.9658	-6.5064	-9.9658	-3.458	-2.6349	-4.2934	0.2029	-9.9658	-6.5064	-2.8262	-3.816	-6.5064	-4.6082	-6.5064	3.9127	-9.9658	-1.3921	-6.5064	-5.0116	-9.9658	-1.9942	1.6466	-6.5064	-9.9658	-5.0116	-5.5735	-3.3076	-1.7809	-3.0469	-5.0116	-6.5064	-2.8262	-4.6082	1.125	-9.9658	-3.458	-1.4699	-9.9658	-3.458	-5.0116	-0.6873	-9.9658	-3.816	-9.9658	-9.9658	-5.5735	4.6826	-6.5064	-5.5735	-9.9658	-9.9658	-0.013	-9.9658	-9.9658	2.0979	-5.5735	-2.8262	-6.5064	-1.7322	-6.5064	-2.5479	-4.035	-5.5735	-9.9658	1.334	-9.9658	-3.3076	-5.0116	-3.6259	-6.5064	-1.2828	-4.6082	-2.7274	-0.013	-6.5064	-9.9658	-3.3076	-2.1779	-2.1779	-3.816	-9.9658	-1.5522	-5.0116	2.685	-3.3076	-3.816	-6.5064	-1.6394	-5.5735	-5.5735	-9.9658	-4.035	-4.2934	-9.9658	-4.6082	-3.458	-1.2481	-5.5735	-4.6082	0.7146	1.3109	-9.9658	0.24	-1.6394	-6.5064	-4.035	-5.5735	-4.035	-1.0262	-4.035	-9.9658	-6.5064	-9.9658	-9.9658	-6.5064	-9.9658	-6.5064	-3.1714	-1.3548	-6.5064	-1.9379
ENSG00000151746	-0.7346	-3.458	-0.6193	-1.4699	2.2144	-0.2671	-0.4521	2.296	-2.6349	-2.0529	0.8082	-0.2498	-1.5105	-3.0469	1.1316	-0.7834	1.1512	-1.0862	0.5271	-0.5973	-0.9132	-1.7809	0.6699	1.2576	2.236	1.8242	-1.2142	0.7916	1.5115	-0.3201	-1.6394	-1.5522	-1.4305	-2.114	-0.2328	-0.5543	0.7058	0.3115	-3.1714	-1.6394	-1.4699	1.2875	0.547	2.2144	3.0145	0.099	1.7316	1.4388	-0.5332	-0.1345	-0.4325	-1.1811	1.2455	0.9343	0.5069	-1.7809	-0.8084	0.4657	-0.4325	-4.035	2.561	2.0254	1.2085	1.4174	0.6332	-0.2159	-0.6416	0.0718	-0.7834	1.0293	-2.2447	-3.0469	0.7748	0.1903	-1.1811	-0.9686	0.7999	-1.7322	1.1184	0.2522	3.8876	0.7146	-1.8836	-0.1993	-1.685	1.4011	-1.4699	0.2277	-2.4659	-3.0469	0.7058	-0.9686	-1.7809	-2.3147	-1.3183	0.2998	2.945	-1.9379	-1.3183	0.3573	-2.5479	-0.4131	1.7185	-0.3752	1.3454	0.5069	0.2642	0.4552	1.0915	-0.0877	-1.0559	2.9893	-2.0529	3.5994	-2.4659	1.3846	-1.3921	-0.4921	-1.8836	0.24	1.5316	-1.0559	0.3796	-1.4699	-0.6416	-1.7809	-0.9406	-0.9971	0.3796	1.2934	3.2282	-0.1665	2.6325	1.1184	0.1388	0.5955	-0.6193	-0.3022	0.3115	1.0983	0.7146	0.688	1.46	-2.8262	0.3907	0.0158	-0.4521	0.9115	2.59	-0.394	0.9115	0.0718	-0.1345	-2.3147	1.0363	-1.8314	-0.3022	3.2632	-1.2828	2.8522	1.2992	-0.4921	1.3225	-1.2481	0.0158	-0.2328	1.2209	1.2756	-0.7346	-1.8836	0.1124	1.6045	0.0158	1.2576	-1.2481	0.7832	-0.5125	2.2931	-0.3022	-0.2159	-0.0725	-1.3921	1.334	-1.4305	-0.0877	-6.5064	1.2023	0.0014	0.1776	-2.9324	-0.5125	0.2762	-1.2142	1.2455	0.4233	1.0847	2.2513	-1.9942	0.03	1.8524	-0.5332	-0.7834	-0.8599	0.099	0.4967	2.3106	-1.5951	-0.9132	1.5266	0.2029	-3.458	0.6332	-1.2142	-1.6394	1.8683	0.0014	3.7898	0.3573	-0.7834	-0.6873	0.5568	0.4233	-0.5332	1.9638	-1.9379	1.4808	-0.2845	-0.5125	0.2029	-1.8314	-2.5479	1.1512	0.03	2.7805	-0.1187	-0.0425	-0.1345	0.8082	-0.4921	-1.2828	-0.4131	-1.8836	-0.5973	-2.3147	0.0854	0.7832	2.3926	1.7053	-2.4659	-1.3183	0.9268	0.058	0.3115	0.3231	0.434	3.0859	-2.3884	1.6512	2.4597	-0.5332	-0.5543	1.6281	1.8444	0.5069	-2.4659	0.1388	-2.5479	1.3791	0.5666	-0.3566	0.346	1.6327	-0.2671	-0.5973	2.167	-0.8599	0.4125	2.874	0.7146	-1.1488	-0.5125	0.6425	0.5955	-0.3201	-2.8262	-0.0277	1.0573	2.7227	0.1388	1.1833	-2.3147	-1.5522	0.4967	0.9862	0.3796	0.8961	-1.2481	-1.0262	0.7493	1.3791	-2.3147	0.6699	-0.013	-0.4131	-0.6643	3.4398	-0.4325	-0.4325	1.3051	0.8568	-0.9971	1.3956	-0.7346	1.1833	1.7702	0.7058	0.346	2.1378	1.3956	-1.3183	-1.6394	0.0014	1.9073	-1.8314	2.128	-4.035	1.9638	-0.7108	-0.2671	-0.1993	-1.6394	1.4281	-0.9971	1.7912	1.3956	1.0642	-1.1488	1.5854	-0.7108	1.125	1.0363	1.3225	-3.0469	2.2299	-0.4131	-2.3884	1.0293	-1.5951	-0.9406	0.7146	-0.0725	-0.7834	-1.2142	1.0079	-3.1714	-0.3566	-1.8314	-4.2934	-0.8339	-0.3022	-1.3921	-0.5973
ENSG00000163596	-2.9324	-3.816	-1.7322	-3.6259	-2.0529	-1.3183	-4.035	0.7916	-3.6259	-3.0469	-2.5479	-1.8836	-2.8262	-3.6259	-2.4659	-1.8836	-0.2159	-4.035	-0.0725	-2.5479	-3.6259	-2.3884	-1.0262	-2.114	-0.1828	-2.3147	-3.816	-1.1488	-2.8262	-2.4659	-3.458	-2.2447	-6.5064	-3.1714	-2.0529	-2.7274	0.4865	-2.0529	-4.2934	-3.0469	-5.5735	-3.3076	-2.4659	-2.1779	-0.0425	-3.0469	-0.4521	-0.9686	-2.1779	-1.0862	-3.458	-1.4699	-0.9132	-2.7274	-4.6082	-2.8262	-6.5064	-2.8262	-2.3884	-6.5064	1.3511	-2.114	-1.7809	-3.6259	-2.5479	-0.2328	-2.9324	-3.0469	-2.9324	-3.1714	-3.816	-4.6082	-1.6394	-3.6259	-3.6259	-3.0469	-1.9379	-2.0529	-2.5479	-6.5064	-1.1172	-2.114	-2.4659	-3.3076	-3.1714	-1.2828	-2.1779	-2.3884	-4.6082	-3.1714	-5.0116	-1.8836	-1.5105	-2.7274	-2.7274	-2.7274	1.3901	-3.3076	-2.3884	-1.0559	-2.2447	-4.2934	-2.8262	-1.685	-3.0469	-5.0116	-0.9686	-0.5756	-1.6394	-2.3147	-6.5064	-0.6416	-4.6082	0.4233	-3.458	-2.2447	-3.458	-2.5479	-1.9379	-4.6082	1.1641	-3.1714	-1.3183	-1.9379	-4.035	-3.816	-2.5479	-4.035	-1.0559	-1.5951	-0.6193	-2.6349	-3.6259	-1.3183	-2.3884	-2.8262	-2.9324	-2.4659	-4.035	-1.3548	-1.5951	-1.2142	-1.0559	-3.1714	-1.0262	-2.4659	-3.6259	-0.4521	-2.4659	1.0983	-2.114	-2.9324	-1.685	-5.5735	-2.114	-2.2447	-3.6259	0.688	-3.0469	-0.8339	-0.4131	-4.6082	-3.0469	-1.3548	-2.0529	-2.8262	-1.4699	-2.9324	-2.5479	-3.6259	-3.6259	0.547	-4.2934	-1.1172	-2.8262	-2.2447	-4.6082	-0.7588	-4.2934	-1.685	-1.8836	-3.3076	-6.5064	-5.0116	-1.7809	-4.6082	-2.9324	-3.3076	-2.4659	-5.5735	-2.2447	-1.9379	-3.458	-1.7809	-3.1714	-2.7274	0.4552	-4.2934	-1.9379	-1.7322	-3.458	-1.9942	-1.9942	-2.3884	-1.8314	0.3796	-3.3076	-2.5479	-1.5105	-3.458	-1.8314	-4.035	-4.2934	-2.6349	-1.6394	-2.7274	-0.3383	-2.1779	-3.6259	-1.3921	-4.6082	-2.2447	-1.6394	-2.2447	-4.6082	-0.7834	-1.2828	-3.3076	-1.7322	-3.6259	-2.9324	-3.816	-1.685	-0.9971	-2.6349	-5.0116	-3.6259	-2.4659	-1.685	-3.3076	-4.2934	-2.9324	-4.6082	-2.2447	-4.2934	-1.5105	-1.5951	-3.3076	-2.4659	-2.5479	-2.7274	-2.3147	-4.035	-3.0469	-1.685	0.1648	-5.5735	-1.1488	-0.0277	-2.3147	-4.6082	-2.114	-2.3884	-3.458	-3.0469	-4.2934	-3.816	-3.6259	0.044	-3.1714	-2.7274	-3.816	-2.8262	-2.1779	-0.4719	-6.5064	-0.6643	-1.8836	-2.1779	-4.035	-3.458	-2.5479	-3.1714	-2.114	-3.458	-3.0469	-2.3147	1.692	-2.3884	-2.8262	-2.8262	-3.816	-0.2159	-2.3884	-3.816	1.3511	-3.816	-4.2934	-2.8262	-1.6394	-5.5735	-2.6349	-2.3884	-6.5064	-2.6349	1.2934	-1.7322	-2.5479	-1.3921	-2.5479	-4.2934	-4.6082	-2.7274	-0.8339	-1.0862	-1.9942	-3.816	-0.2328	-0.1993	-2.8262	-5.0116	-3.3076	0.8961	-4.2934	-0.7346	-3.0469	-0.3383	-3.458	-1.0559	-5.0116	-3.458	-2.0529	-2.3147	-2.6349	-0.5756	-1.7322	-5.5735	-1.6394	-3.6259	-2.6349	-0.7346	-0.0725	-5.5735	-2.2447	-3.3076	-2.6349	-1.1811	-3.0469	-2.2447	-4.2934	-0.9971	-3.458	-4.035	-2.4659	-3.1714	-3.6259	-3.0469	-4.6082	-2.6349	-2.3147	-2.3884	-3.6259
