Source	Target	Number of miRNAs	miRNAs	Number of significant miRNAs	significant miRNAs	CMI min	CMI max	p-value min	p-value min	p-adjusted min	p-adjusted max	p-adjusted Fisher
ENSG00000038427	ENSG00000237984	66	MIMAT0000459,MIMAT0000414,MIMAT0000415,MIMAT0000418,MIMAT0000419,MIMAT0000425,MIMAT0000430,MIMAT0000439,MIMAT0000434,MIMAT0000242,MIMAT0000252,MIMAT0000258,MIMAT0000256,MIMAT0000257,MIMAT0000265,MIMAT0000266,MIMAT0000268,MIMAT0000276,MIMAT0000274,MIMAT0000271,MIMAT0002819,MIMAT0002821,MIMAT0002853,MIMAT0001413,MIMAT0000100,MIMAT0000101,MIMAT0000104,MIMAT0000103,MIMAT0000067,MIMAT0000065,MIMAT0000066,MIMAT0000063,MIMAT0000064,MIMAT0000062,MIMAT0000070,MIMAT0000078,MIMAT0000077,MIMAT0000074,MIMAT0000075,MIMAT0000073,MIMAT0000082,MIMAT0000086,MIMAT0000083,MIMAT0000084,MIMAT0000093,MIMAT0000096,MIMAT0003885,MIMAT0018000,MIMAT0018088,MIMAT0004958,MIMAT0016844,MIMAT0019036,MIMAT0003393,MIMAT0017999,MIMAT0005886,MIMAT0010364,MIMAT0003150,MIMAT0018980,MIMAT0018992,MIMAT0000738,MIMAT0000763,MIMAT0000681,MIMAT0000680,MIMAT0000688,MIMAT0000691,MIMAT0019945	46	MIMAT0000414,MIMAT0000415,MIMAT0000418,MIMAT0000419,MIMAT0000425,MIMAT0000430,MIMAT0000439,MIMAT0000242,MIMAT0000252,MIMAT0000258,MIMAT0000256,MIMAT0000257,MIMAT0000265,MIMAT0000266,MIMAT0000276,MIMAT0000274,MIMAT0000271,MIMAT0002819,MIMAT0002821,MIMAT0001413,MIMAT0000100,MIMAT0000103,MIMAT0000067,MIMAT0000065,MIMAT0000063,MIMAT0000064,MIMAT0000062,MIMAT0000070,MIMAT0000078,MIMAT0000074,MIMAT0000073,MIMAT0000086,MIMAT0000083,MIMAT0000084,MIMAT0003885,MIMAT0018000,MIMAT0004958,MIMAT0016844,MIMAT0003393,MIMAT0017999,MIMAT0005886,MIMAT0003150,MIMAT0018980,MIMAT0000738,MIMAT0000688,MIMAT0019945	0.0	0.08030848413451017	0.001	0.999	0.00265716506867064	0.999	0.0
ENSG00000038427	ENSG00000108821	97	MIMAT0003885,MIMAT0018088,MIMAT0004958,MIMAT0004960,MIMAT0019036,MIMAT0016844,MIMAT0005931,MIMAT0017999,MIMAT0003327,MIMAT0010364,MIMAT0005886,MIMAT0003218,MIMAT0005796,MIMAT0018992,MIMAT0018980,MIMAT0000691,MIMAT0000686,MIMAT0000688,MIMAT0000680,MIMAT0000681,MIMAT0000682,MIMAT0000684,MIMAT0000738,MIMAT0000770,MIMAT0000763,MIMAT0000707,MIMAT0000715,MIMAT0000717,MIMAT0000718,MIMAT0000719,MIMAT0000724,MIMAT0000726,MIMAT0000617,MIMAT0000435,MIMAT0000430,MIMAT0000432,MIMAT0000422,MIMAT0000423,MIMAT0000425,MIMAT0000426,MIMAT0000427,MIMAT0000421,MIMAT0000451,MIMAT0000441,MIMAT0000443,MIMAT0019924,MIMAT0000318,MIMAT0019861,MIMAT0000414,MIMAT0000415,MIMAT0000231,MIMAT0000259,MIMAT0000252,MIMAT0000255,MIMAT0000241,MIMAT0000242,MIMAT0002853,MIMAT0002856,MIMAT0002843,MIMAT0002846,MIMAT0002878,MIMAT0002870,MIMAT0001541,MIMAT0001536,MIMAT0000271,MIMAT0000275,MIMAT0000269,MIMAT0000263,MIMAT0000266,MIMAT0000103,MIMAT0000104,MIMAT0000100,MIMAT0000101,MIMAT0001412,MIMAT0001413,MIMAT0002834,MIMAT0002825,MIMAT0000070,MIMAT0000072,MIMAT0000075,MIMAT0000077,MIMAT0000062,MIMAT0000063,MIMAT0000064,MIMAT0000065,MIMAT0000066,MIMAT0000067,MIMAT0000090,MIMAT0000092,MIMAT0000093,MIMAT0000095,MIMAT0000096,MIMAT0000080,MIMAT0000081,MIMAT0000082,MIMAT0000083,MIMAT0000086	64	MIMAT0003885,MIMAT0004958,MIMAT0016844,MIMAT0017999,MIMAT0003327,MIMAT0003218,MIMAT0005796,MIMAT0018980,MIMAT0000691,MIMAT0000686,MIMAT0000688,MIMAT0000681,MIMAT0000738,MIMAT0000770,MIMAT0000763,MIMAT0000707,MIMAT0000717,MIMAT0000724,MIMAT0000726,MIMAT0000435,MIMAT0000430,MIMAT0000422,MIMAT0000425,MIMAT0000426,MIMAT0000427,MIMAT0000421,MIMAT0000451,MIMAT0000443,MIMAT0019924,MIMAT0000414,MIMAT0000415,MIMAT0000259,MIMAT0000252,MIMAT0000255,MIMAT0000242,MIMAT0002853,MIMAT0002856,MIMAT0002843,MIMAT0002846,MIMAT0002878,MIMAT0002870,MIMAT0001541,MIMAT0000275,MIMAT0000269,MIMAT0000266,MIMAT0000103,MIMAT0000101,MIMAT0001412,MIMAT0001413,MIMAT0002834,MIMAT0002825,MIMAT0000075,MIMAT0000062,MIMAT0000063,MIMAT0000065,MIMAT0000066,MIMAT0000067,MIMAT0000092,MIMAT0000095,MIMAT0000080,MIMAT0000081,MIMAT0000082,MIMAT0000083,MIMAT0000086	-1.0684969096223444E-4	0.10207393618798238	0.001	0.999	0.00265716506867064	1.0	0.0
ENSG00000038427	ENSG00000169554	147	MIMAT0002878,MIMAT0001541,MIMAT0002870,MIMAT0001536,MIMAT0002856,MIMAT0002853,MIMAT0002846,MIMAT0002843,MIMAT0002834,MIMAT0002825,MIMAT0002821,MIMAT0002819,MIMAT0002806,MIMAT0000278,MIMAT0000279,MIMAT0000274,MIMAT0000273,MIMAT0000276,MIMAT0000275,MIMAT0000272,MIMAT0000271,MIMAT0000266,MIMAT0000269,MIMAT0000268,MIMAT0000265,MIMAT0000264,MIMAT0000259,MIMAT0000256,MIMAT0000255,MIMAT0000258,MIMAT0000257,MIMAT0000252,MIMAT0000245,MIMAT0000244,MIMAT0000241,MIMAT0000242,MIMAT0000222,MIMAT0000099,MIMAT0000093,MIMAT0000096,MIMAT0000095,MIMAT0000090,MIMAT0000092,MIMAT0000091,MIMAT0000087,MIMAT0000086,MIMAT0000083,MIMAT0000082,MIMAT0000084,MIMAT0000081,MIMAT0000080,MIMAT0000075,MIMAT0000078,MIMAT0000077,MIMAT0000072,MIMAT0000074,MIMAT0000073,MIMAT0000070,MIMAT0000065,MIMAT0000064,MIMAT0000067,MIMAT0000066,MIMAT0000063,MIMAT0000062,MIMAT0001413,MIMAT0001412,MIMAT0000101,MIMAT0000104,MIMAT0000103,MIMAT0000100,MIMAT0018000,MIMAT0003885,MIMAT0018088,MIMAT0004929,MIMAT0004960,MIMAT0004959,MIMAT0004958,MIMAT0016844,MIMAT0019036,MIMAT0003393,MIMAT0017999,MIMAT0003281,MIMAT0003233,MIMAT0005886,MIMAT0003218,MIMAT0003214,MIMAT0003327,MIMAT0003301,MIMAT0005931,MIMAT0003150,MIMAT0005796,MIMAT0010364,MIMAT0018980,MIMAT0018992,MIMAT0000726,MIMAT0000728,MIMAT0000724,MIMAT0000719,MIMAT0000718,MIMAT0000715,MIMAT0000717,MIMAT0000707,MIMAT0000770,MIMAT0000763,MIMAT0000738,MIMAT0000692,MIMAT0000691,MIMAT0000688,MIMAT0000684,MIMAT0000686,MIMAT0000681,MIMAT0000680,MIMAT0000682,MIMAT0000646,MIMAT0000617,MIMAT0019924,MIMAT0019945,MIMAT0019861,MIMAT0000458,MIMAT0000459,MIMAT0000451,MIMAT0000443,MIMAT0000441,MIMAT0000440,MIMAT0000439,MIMAT0000436,MIMAT0000435,MIMAT0000432,MIMAT0000431,MIMAT0000434,MIMAT0000430,MIMAT0000425,MIMAT0000424,MIMAT0000427,MIMAT0000426,MIMAT0000421,MIMAT0000420,MIMAT0000423,MIMAT0000422,MIMAT0000418,MIMAT0000419,MIMAT0000414,MIMAT0000416,MIMAT0000415,MIMAT0000460,MIMAT0000462,MIMAT0000318	113	MIMAT0002878,MIMAT0001541,MIMAT0002870,MIMAT0002856,MIMAT0002853,MIMAT0002846,MIMAT0002843,MIMAT0002834,MIMAT0002825,MIMAT0002821,MIMAT0002819,MIMAT0002806,MIMAT0000278,MIMAT0000279,MIMAT0000274,MIMAT0000273,MIMAT0000275,MIMAT0000272,MIMAT0000266,MIMAT0000269,MIMAT0000268,MIMAT0000265,MIMAT0000264,MIMAT0000259,MIMAT0000256,MIMAT0000255,MIMAT0000258,MIMAT0000252,MIMAT0000245,MIMAT0000241,MIMAT0000242,MIMAT0000222,MIMAT0000099,MIMAT0000096,MIMAT0000090,MIMAT0000092,MIMAT0000091,MIMAT0000087,MIMAT0000086,MIMAT0000083,MIMAT0000082,MIMAT0000081,MIMAT0000080,MIMAT0000078,MIMAT0000072,MIMAT0000073,MIMAT0000065,MIMAT0000067,MIMAT0000066,MIMAT0000063,MIMAT0000062,MIMAT0001413,MIMAT0001412,MIMAT0000101,MIMAT0000104,MIMAT0000100,MIMAT0018000,MIMAT0003885,MIMAT0004929,MIMAT0004959,MIMAT0004958,MIMAT0016844,MIMAT0003393,MIMAT0017999,MIMAT0003233,MIMAT0003218,MIMAT0003214,MIMAT0003327,MIMAT0003301,MIMAT0003150,MIMAT0005796,MIMAT0018992,MIMAT0000726,MIMAT0000728,MIMAT0000724,MIMAT0000715,MIMAT0000717,MIMAT0000707,MIMAT0000770,MIMAT0000763,MIMAT0000738,MIMAT0000692,MIMAT0000691,MIMAT0000688,MIMAT0000686,MIMAT0000681,MIMAT0000646,MIMAT0019945,MIMAT0000458,MIMAT0000459,MIMAT0000451,MIMAT0000443,MIMAT0000441,MIMAT0000440,MIMAT0000439,MIMAT0000436,MIMAT0000435,MIMAT0000431,MIMAT0000434,MIMAT0000430,MIMAT0000425,MIMAT0000424,MIMAT0000427,MIMAT0000426,MIMAT0000421,MIMAT0000420,MIMAT0000422,MIMAT0000419,MIMAT0000414,MIMAT0000416,MIMAT0000415,MIMAT0000460,MIMAT0000462	-1.675533089174578E-4	0.10258005664260908	0.001	0.999	0.00265716506867064	1.0	0.0
ENSG00000038427	ENSG00000026508	117	MIMAT0000682,MIMAT0000680,MIMAT0000688,MIMAT0000686,MIMAT0000684,MIMAT0000692,MIMAT0000691,MIMAT0000617,MIMAT0000770,MIMAT0000717,MIMAT0000718,MIMAT0000715,MIMAT0000710,MIMAT0000728,MIMAT0000726,MIMAT0000724,MIMAT0000738,MIMAT0000759,MIMAT0000758,MIMAT0019924,MIMAT0000418,MIMAT0000419,MIMAT0000416,MIMAT0000429,MIMAT0000427,MIMAT0000428,MIMAT0000425,MIMAT0000426,MIMAT0000423,MIMAT0000424,MIMAT0000421,MIMAT0000422,MIMAT0000420,MIMAT0000438,MIMAT0000439,MIMAT0000436,MIMAT0000435,MIMAT0000432,MIMAT0000430,MIMAT0000431,MIMAT0000443,MIMAT0000441,MIMAT0000451,MIMAT0000459,MIMAT0000462,MIMAT0000460,MIMAT0019861,MIMAT0000245,MIMAT0000243,MIMAT0000244,MIMAT0000259,MIMAT0000255,MIMAT0000263,MIMAT0000264,MIMAT0000269,MIMAT0000268,MIMAT0000265,MIMAT0000266,MIMAT0000274,MIMAT0000275,MIMAT0000272,MIMAT0000273,MIMAT0000271,MIMAT0002825,MIMAT0002834,MIMAT0002846,MIMAT0002843,MIMAT0002856,MIMAT0002853,MIMAT0001536,MIMAT0002878,MIMAT0001541,MIMAT0000222,MIMAT0000231,MIMAT0000241,MIMAT0000242,MIMAT0002806,MIMAT0002819,MIMAT0000318,MIMAT0000077,MIMAT0000074,MIMAT0000075,MIMAT0000072,MIMAT0000073,MIMAT0000070,MIMAT0000078,MIMAT0000087,MIMAT0000083,MIMAT0000084,MIMAT0000082,MIMAT0000080,MIMAT0001413,MIMAT0001412,MIMAT0000104,MIMAT0000103,MIMAT0000101,MIMAT0000099,MIMAT0000095,MIMAT0000093,MIMAT0000091,MIMAT0003885,MIMAT0018088,MIMAT0018000,MIMAT0016844,MIMAT0004960,MIMAT0004958,MIMAT0004959,MIMAT0005931,MIMAT0003301,MIMAT0003327,MIMAT0003281,MIMAT0017999,MIMAT0003393,MIMAT0018992,MIMAT0005886,MIMAT0010364,MIMAT0005796	42	MIMAT0000686,MIMAT0000692,MIMAT0000770,MIMAT0000717,MIMAT0000718,MIMAT0000738,MIMAT0000759,MIMAT0000758,MIMAT0000418,MIMAT0000423,MIMAT0000420,MIMAT0000436,MIMAT0000435,MIMAT0000430,MIMAT0000441,MIMAT0000451,MIMAT0019861,MIMAT0000245,MIMAT0000243,MIMAT0000244,MIMAT0000263,MIMAT0000264,MIMAT0000265,MIMAT0000272,MIMAT0000271,MIMAT0001541,MIMAT0000222,MIMAT0000231,MIMAT0000241,MIMAT0000242,MIMAT0000074,MIMAT0000075,MIMAT0000072,MIMAT0001413,MIMAT0000103,MIMAT0000101,MIMAT0000095,MIMAT0000091,MIMAT0003885,MIMAT0004958,MIMAT0003301,MIMAT0005886	-1.0078008961202268E-4	0.06734793885061571	0.001	0.999	0.00265716506867064	0.999	0.0
ENSG00000038427	ENSG00000101558	95	MIMAT0004929,MIMAT0004958,MIMAT0004959,MIMAT0004960,MIMAT0016844,MIMAT0003327,MIMAT0017999,MIMAT0003281,MIMAT0005886,MIMAT0003214,MIMAT0003233,MIMAT0005931,MIMAT0005796,MIMAT0010364,MIMAT0018992,MIMAT0000724,MIMAT0000726,MIMAT0000728,MIMAT0000715,MIMAT0000717,MIMAT0000718,MIMAT0000738,MIMAT0000763,MIMAT0000686,MIMAT0000688,MIMAT0000692,MIMAT0000691,MIMAT0000682,MIMAT0000684,MIMAT0000680,MIMAT0000617,MIMAT0000646,MIMAT0019945,MIMAT0000426,MIMAT0000429,MIMAT0000423,MIMAT0000425,MIMAT0000424,MIMAT0000432,MIMAT0000431,MIMAT0000416,MIMAT0000418,MIMAT0000419,MIMAT0000420,MIMAT0000451,MIMAT0000434,MIMAT0000436,MIMAT0000443,MIMAT0000458,MIMAT0000462,MIMAT0000460,MIMAT0000318,MIMAT0002846,MIMAT0002843,MIMAT0002834,MIMAT0001536,MIMAT0001541,MIMAT0002870,MIMAT0002856,MIMAT0002853,MIMAT0002825,MIMAT0000269,MIMAT0000268,MIMAT0000276,MIMAT0000271,MIMAT0000273,MIMAT0000259,MIMAT0000265,MIMAT0000264,MIMAT0000266,MIMAT0000255,MIMAT0000242,MIMAT0000245,MIMAT0000244,MIMAT0000241,MIMAT0000070,MIMAT0000078,MIMAT0000074,MIMAT0000073,MIMAT0000075,MIMAT0000093,MIMAT0000099,MIMAT0000095,MIMAT0000080,MIMAT0000083,MIMAT0000082,MIMAT0000084,MIMAT0000087,MIMAT0001413,MIMAT0000104,MIMAT0000103,MIMAT0000101,MIMAT0018000,MIMAT0018088,MIMAT0003885	52	MIMAT0004929,MIMAT0004958,MIMAT0017999,MIMAT0005886,MIMAT0003214,MIMAT0003233,MIMAT0005796,MIMAT0018992,MIMAT0000724,MIMAT0000728,MIMAT0000717,MIMAT0000718,MIMAT0000738,MIMAT0000763,MIMAT0000686,MIMAT0000688,MIMAT0000692,MIMAT0000682,MIMAT0000646,MIMAT0000426,MIMAT0000423,MIMAT0000425,MIMAT0000432,MIMAT0000418,MIMAT0000420,MIMAT0000434,MIMAT0000458,MIMAT0000460,MIMAT0002870,MIMAT0002853,MIMAT0002825,MIMAT0000269,MIMAT0000276,MIMAT0000271,MIMAT0000273,MIMAT0000259,MIMAT0000265,MIMAT0000264,MIMAT0000266,MIMAT0000242,MIMAT0000245,MIMAT0000244,MIMAT0000241,MIMAT0000070,MIMAT0000078,MIMAT0000074,MIMAT0000080,MIMAT0000087,MIMAT0001413,MIMAT0000103,MIMAT0018000,MIMAT0003885	-1.232775310351508E-4	0.056905337885021466	0.001	0.999	0.00265716506867064	0.999	0.0
ENSG00000038427	ENSG00000138767	120	MIMAT0018000,MIMAT0018088,MIMAT0004960,MIMAT0004958,MIMAT0016844,MIMAT0004929,MIMAT0019036,MIMAT0003327,MIMAT0003301,MIMAT0003393,MIMAT0017999,MIMAT0003218,MIMAT0005886,MIMAT0003281,MIMAT0003150,MIMAT0005796,MIMAT0010364,MIMAT0018992,MIMAT0018980,MIMAT0000719,MIMAT0000728,MIMAT0000710,MIMAT0000707,MIMAT0000763,MIMAT0000759,MIMAT0000770,MIMAT0000617,MIMAT0000680,MIMAT0000681,MIMAT0000688,MIMAT0000689,MIMAT0000686,MIMAT0000691,MIMAT0000646,MIMAT0019945,MIMAT0000460,MIMAT0000462,MIMAT0000459,MIMAT0000443,MIMAT0000441,MIMAT0000438,MIMAT0000451,MIMAT0000458,MIMAT0000424,MIMAT0000425,MIMAT0000422,MIMAT0000423,MIMAT0000418,MIMAT0000415,MIMAT0000416,MIMAT0000419,MIMAT0000430,MIMAT0000436,MIMAT0000429,MIMAT0000426,MIMAT0000427,MIMAT0000414,MIMAT0000263,MIMAT0000266,MIMAT0000264,MIMAT0000265,MIMAT0000268,MIMAT0000269,MIMAT0000274,MIMAT0000271,MIMAT0000272,MIMAT0000275,MIMAT0000276,MIMAT0000241,MIMAT0000242,MIMAT0000243,MIMAT0000252,MIMAT0000255,MIMAT0000256,MIMAT0000259,MIMAT0000257,MIMAT0000258,MIMAT0000318,MIMAT0000222,MIMAT0000231,MIMAT0001536,MIMAT0002870,MIMAT0001541,MIMAT0002878,MIMAT0002853,MIMAT0002821,MIMAT0002819,MIMAT0000064,MIMAT0000065,MIMAT0000062,MIMAT0000063,MIMAT0000066,MIMAT0000067,MIMAT0000070,MIMAT0000075,MIMAT0000073,MIMAT0000074,MIMAT0000077,MIMAT0000078,MIMAT0000082,MIMAT0000083,MIMAT0000080,MIMAT0000081,MIMAT0000086,MIMAT0000084,MIMAT0000093,MIMAT0000091,MIMAT0000092,MIMAT0000097,MIMAT0000098,MIMAT0000095,MIMAT0000096,MIMAT0000099,MIMAT0000090,MIMAT0000101,MIMAT0000100,MIMAT0000103,MIMAT0000104,MIMAT0001413,MIMAT0003885	94	MIMAT0018000,MIMAT0004958,MIMAT0016844,MIMAT0004929,MIMAT0003327,MIMAT0003301,MIMAT0003393,MIMAT0017999,MIMAT0003218,MIMAT0003150,MIMAT0005796,MIMAT0018980,MIMAT0000728,MIMAT0000710,MIMAT0000707,MIMAT0000763,MIMAT0000759,MIMAT0000770,MIMAT0000617,MIMAT0000681,MIMAT0000688,MIMAT0000689,MIMAT0000686,MIMAT0000691,MIMAT0000646,MIMAT0000460,MIMAT0000462,MIMAT0000443,MIMAT0000441,MIMAT0000438,MIMAT0000451,MIMAT0000458,MIMAT0000425,MIMAT0000423,MIMAT0000418,MIMAT0000415,MIMAT0000416,MIMAT0000419,MIMAT0000430,MIMAT0000436,MIMAT0000427,MIMAT0000414,MIMAT0000263,MIMAT0000266,MIMAT0000264,MIMAT0000265,MIMAT0000269,MIMAT0000274,MIMAT0000271,MIMAT0000272,MIMAT0000275,MIMAT0000276,MIMAT0000241,MIMAT0000242,MIMAT0000243,MIMAT0000252,MIMAT0000255,MIMAT0000256,MIMAT0000259,MIMAT0000257,MIMAT0000318,MIMAT0000222,MIMAT0000231,MIMAT0002870,MIMAT0001541,MIMAT0002878,MIMAT0002819,MIMAT0000064,MIMAT0000065,MIMAT0000062,MIMAT0000063,MIMAT0000066,MIMAT0000070,MIMAT0000074,MIMAT0000077,MIMAT0000078,MIMAT0000082,MIMAT0000083,MIMAT0000080,MIMAT0000081,MIMAT0000086,MIMAT0000084,MIMAT0000091,MIMAT0000092,MIMAT0000097,MIMAT0000098,MIMAT0000095,MIMAT0000096,MIMAT0000099,MIMAT0000090,MIMAT0000100,MIMAT0000103,MIMAT0001413,MIMAT0003885	-8.71041238533221E-6	0.09830298006825706	0.001	0.999	0.00265716506867064	0.999	0.0
ENSG00000038427	ENSG00000115414	125	MIMAT0019924,MIMAT0019945,MIMAT0019861,MIMAT0000451,MIMAT0000441,MIMAT0000443,MIMAT0000438,MIMAT0000460,MIMAT0000462,MIMAT0000459,MIMAT0000435,MIMAT0000436,MIMAT0000430,MIMAT0000431,MIMAT0000432,MIMAT0000426,MIMAT0000427,MIMAT0000428,MIMAT0000422,MIMAT0000423,MIMAT0000424,MIMAT0000425,MIMAT0000420,MIMAT0000421,MIMAT0000419,MIMAT0000416,MIMAT0000418,MIMAT0000252,MIMAT0000257,MIMAT0000258,MIMAT0000259,MIMAT0000255,MIMAT0000256,MIMAT0000241,MIMAT0000242,MIMAT0000243,MIMAT0000244,MIMAT0000245,MIMAT0000271,MIMAT0000274,MIMAT0000279,MIMAT0000275,MIMAT0000276,MIMAT0000278,MIMAT0000262,MIMAT0000263,MIMAT0000268,MIMAT0000269,MIMAT0000264,MIMAT0000265,MIMAT0000266,MIMAT0000318,MIMAT0002806,MIMAT0002870,MIMAT0002878,MIMAT0001541,MIMAT0001536,MIMAT0000231,MIMAT0002834,MIMAT0002825,MIMAT0002821,MIMAT0002819,MIMAT0002853,MIMAT0002856,MIMAT0002846,MIMAT0002843,MIMAT0000073,MIMAT0000074,MIMAT0000075,MIMAT0000070,MIMAT0000072,MIMAT0000078,MIMAT0000095,MIMAT0000091,MIMAT0000093,MIMAT0000099,MIMAT0000084,MIMAT0000087,MIMAT0000080,MIMAT0000082,MIMAT0000083,MIMAT0001413,MIMAT0001412,MIMAT0000103,MIMAT0000104,MIMAT0000101,MIMAT0003885,MIMAT0018000,MIMAT0018088,MIMAT0004960,MIMAT0004958,MIMAT0004959,MIMAT0016844,MIMAT0003327,MIMAT0005931,MIMAT0003301,MIMAT0003393,MIMAT0017999,MIMAT0005886,MIMAT0003281,MIMAT0003150,MIMAT0005796,MIMAT0010364,MIMAT0018992,MIMAT0000728,MIMAT0000724,MIMAT0000726,MIMAT0000717,MIMAT0000718,MIMAT0000715,MIMAT0000738,MIMAT0000710,MIMAT0000770,MIMAT0000763,MIMAT0000759,MIMAT0000758,MIMAT0000617,MIMAT0000692,MIMAT0000691,MIMAT0000680,MIMAT0000686,MIMAT0000688,MIMAT0000682,MIMAT0000684,MIMAT0000646	98	MIMAT0019924,MIMAT0019945,MIMAT0019861,MIMAT0000451,MIMAT0000441,MIMAT0000443,MIMAT0000460,MIMAT0000462,MIMAT0000459,MIMAT0000435,MIMAT0000436,MIMAT0000430,MIMAT0000431,MIMAT0000426,MIMAT0000427,MIMAT0000428,MIMAT0000422,MIMAT0000424,MIMAT0000425,MIMAT0000420,MIMAT0000419,MIMAT0000416,MIMAT0000252,MIMAT0000257,MIMAT0000258,MIMAT0000259,MIMAT0000255,MIMAT0000256,MIMAT0000241,MIMAT0000242,MIMAT0000244,MIMAT0000274,MIMAT0000279,MIMAT0000275,MIMAT0000276,MIMAT0000278,MIMAT0000262,MIMAT0000268,MIMAT0000269,MIMAT0000264,MIMAT0000265,MIMAT0000266,MIMAT0002806,MIMAT0002870,MIMAT0002878,MIMAT0001541,MIMAT0001536,MIMAT0002834,MIMAT0002825,MIMAT0002821,MIMAT0002819,MIMAT0002853,MIMAT0002856,MIMAT0002846,MIMAT0002843,MIMAT0000073,MIMAT0000074,MIMAT0000070,MIMAT0000072,MIMAT0000078,MIMAT0000095,MIMAT0000091,MIMAT0000093,MIMAT0000099,MIMAT0000084,MIMAT0000087,MIMAT0000080,MIMAT0000082,MIMAT0000083,MIMAT0001413,MIMAT0001412,MIMAT0000103,MIMAT0000104,MIMAT0003885,MIMAT0018000,MIMAT0004958,MIMAT0004959,MIMAT0016844,MIMAT0003327,MIMAT0003301,MIMAT0003393,MIMAT0017999,MIMAT0005886,MIMAT0005796,MIMAT0000728,MIMAT0000724,MIMAT0000717,MIMAT0000715,MIMAT0000738,MIMAT0000710,MIMAT0000770,MIMAT0000763,MIMAT0000759,MIMAT0000758,MIMAT0000691,MIMAT0000686,MIMAT0000688,MIMAT0000646	-1.0895616493466015E-4	0.1048942653687394	0.001	0.999	0.00265716506867064	1.0	0.0
ENSG00000038427	ENSG00000174059	65	MIMAT0002819,MIMAT0002853,MIMAT0002870,MIMAT0000243,MIMAT0000252,MIMAT0000259,MIMAT0000264,MIMAT0000265,MIMAT0000268,MIMAT0000271,MIMAT0000273,MIMAT0001413,MIMAT0000101,MIMAT0000103,MIMAT0000104,MIMAT0000073,MIMAT0000074,MIMAT0000075,MIMAT0000070,MIMAT0000080,MIMAT0000096,MIMAT0000091,MIMAT0000093,MIMAT0000062,MIMAT0000063,MIMAT0000064,MIMAT0000065,MIMAT0000066,MIMAT0000067,MIMAT0018088,MIMAT0003885,MIMAT0004958,MIMAT0004959,MIMAT0019036,MIMAT0016844,MIMAT0017999,MIMAT0003301,MIMAT0010364,MIMAT0003150,MIMAT0000759,MIMAT0000763,MIMAT0000770,MIMAT0000728,MIMAT0000738,MIMAT0018980,MIMAT0000680,MIMAT0000682,MIMAT0000688,MIMAT0000691,MIMAT0000414,MIMAT0000415,MIMAT0000423,MIMAT0000425,MIMAT0000424,MIMAT0000427,MIMAT0000430,MIMAT0000432,MIMAT0000431,MIMAT0000435,MIMAT0000438,MIMAT0000441,MIMAT0000443,MIMAT0000451,MIMAT0000459,MIMAT0019924	19	MIMAT0002819,MIMAT0002853,MIMAT0000243,MIMAT0000265,MIMAT0000271,MIMAT0001413,MIMAT0000103,MIMAT0000062,MIMAT0000066,MIMAT0004958,MIMAT0000759,MIMAT0000763,MIMAT0018980,MIMAT0000425,MIMAT0000427,MIMAT0000431,MIMAT0000438,MIMAT0000443,MIMAT0000451	-2.557887576066245E-6	0.10627724913570745	0.001	0.999	0.00265716506867064	1.0	0.0
ENSG00000038427	ENSG00000070831	67	MIMAT0000432,MIMAT0000436,MIMAT0000439,MIMAT0000441,MIMAT0000419,MIMAT0000416,MIMAT0000421,MIMAT0000426,MIMAT0000424,MIMAT0000429,MIMAT0000462,MIMAT0000460,MIMAT0000274,MIMAT0000256,MIMAT0000257,MIMAT0000258,MIMAT0000259,MIMAT0000271,MIMAT0000268,MIMAT0000265,MIMAT0000269,MIMAT0002853,MIMAT0002856,MIMAT0001536,MIMAT0002834,MIMAT0002846,MIMAT0002843,MIMAT0000242,MIMAT0002821,MIMAT0002825,MIMAT0019861,MIMAT0000318,MIMAT0000099,MIMAT0000084,MIMAT0000081,MIMAT0000077,MIMAT0000075,MIMAT0000090,MIMAT0000091,MIMAT0000092,MIMAT0000093,MIMAT0000086,MIMAT0000072,MIMAT0000070,MIMAT0001412,MIMAT0001413,MIMAT0000103,MIMAT0000100,MIMAT0003301,MIMAT0017999,MIMAT0005931,MIMAT0003281,MIMAT0003218,MIMAT0010364,MIMAT0000681,MIMAT0000682,MIMAT0000680,MIMAT0000684,MIMAT0000617,MIMAT0000719,MIMAT0000717,MIMAT0000718,MIMAT0000715,MIMAT0000728,MIMAT0000726,MIMAT0000724,MIMAT0000707	33	MIMAT0000436,MIMAT0000439,MIMAT0000419,MIMAT0000416,MIMAT0000426,MIMAT0000429,MIMAT0000462,MIMAT0000274,MIMAT0000271,MIMAT0000265,MIMAT0002856,MIMAT0002834,MIMAT0002846,MIMAT0000242,MIMAT0019861,MIMAT0000318,MIMAT0000099,MIMAT0000077,MIMAT0000090,MIMAT0000091,MIMAT0001413,MIMAT0000103,MIMAT0003301,MIMAT0017999,MIMAT0003218,MIMAT0000681,MIMAT0000682,MIMAT0000717,MIMAT0000718,MIMAT0000728,MIMAT0000726,MIMAT0000724,MIMAT0000707	-4.342880404562584E-5	0.07987298267691359	0.001	0.999	0.00265716506867064	1.0	0.0
